izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
97        9.513030e-01    4.505760e+15    1.235773e-01    2.047370e-01    2.921604e-02    8.006067e-02    1.830813e-01    2.658215e-01    3.331957e-01    3.558992e-01    3.270333e-01    2.742533e-01    1.963616e-01    1.554197e-01    1.436192e-01    1.290073e-01    9.955978e-02
98        9.658515e-01    4.579200e+15    1.178598e-01    1.954016e-01    2.770878e-02    7.618750e-02    1.748173e-01    2.531291e-01    3.165653e-01    3.375139e-01    3.098851e-01    2.597773e-01    1.859668e-01    1.471877e-01    1.360114e-01    1.221728e-01    9.428471e-02
99        9.738664e-01    4.626720e+15    1.124521e-01    1.866246e-01    2.628201e-02    7.251832e-02    1.670348e-01    2.412306e-01    3.010194e-01    3.203831e-01    2.939305e-01    2.463210e-01    1.763086e-01    1.395398e-01    1.289436e-01    1.158234e-01    8.938423e-02
100       9.813692e-01    4.669920e+15    1.095322e-01    1.818955e-01    2.551141e-02    7.053606e-02    1.628391e-01    2.348262e-01    2.926604e-01    3.111824e-01    2.853662e-01    2.391001e-01    1.711266e-01    1.354366e-01    1.251516e-01    1.124170e-01    8.675511e-02
101       9.888321e-01    4.700160e+15    1.068411e-01    1.775428e-01    2.480106e-02    6.870845e-02    1.589759e-01    2.289354e-01    2.849768e-01    3.027315e-01    2.775024e-01    2.324712e-01    1.663701e-01    1.316703e-01    1.216709e-01    1.092902e-01    8.434188e-02
102       9.965635e-01    4.743360e+15    1.042009e-01    1.732751e-01    2.410408e-02    6.691509e-02    1.551876e-01    2.231616e-01    2.774481e-01    2.944540e-01    2.698013e-01    2.259801e-01    1.617126e-01    1.279825e-01    1.182628e-01    1.062286e-01    8.197898e-02
103       1.004756e+00    4.777920e+15    1.015038e-01    1.689177e-01    2.339200e-02    6.508277e-02    1.513189e-01    2.172679e-01    2.697652e-01    2.860094e-01    2.619458e-01    2.193594e-01    1.569623e-01    1.242213e-01    1.147869e-01    1.031061e-01    7.956905e-02
104       1.013115e+00    4.825440e+15    9.868754e-02    1.643706e-01    2.264843e-02    6.316927e-02    1.472812e-01    2.111193e-01    2.617522e-01    2.772047e-01    2.537565e-01    2.124580e-01    1.520109e-01    1.203008e-01    1.111638e-01    9.985140e-02    7.705710e-02
105       1.021507e+00    4.864320e+15    9.585928e-02    1.598059e-01    2.190164e-02    6.124737e-02    1.432274e-01    2.049483e-01    2.537116e-01    2.683718e-01    2.455419e-01    2.055357e-01    1.470447e-01    1.163686e-01    1.075299e-01    9.658696e-02    7.453765e-02
106       1.030064e+00    4.911840e+15    9.306639e-02    1.553002e-01    2.116415e-02    5.934930e-02    1.392256e-01    1.988583e-01    2.457783e-01    2.596590e-01    2.374397e-01    1.987087e-01    1.421470e-01    1.124907e-01    1.039462e-01    9.336760e-02    7.205299e-02
107       1.038422e+00    4.955040e+15    9.026584e-02    1.507839e-01    2.042459e-02    5.744583e-02    1.352139e-01    1.927552e-01    2.378294e-01    2.509307e-01    2.293241e-01    1.918707e-01    1.372415e-01    1.086067e-01    1.003568e-01    9.014321e-02    6.956445e-02
108       1.046840e+00    5.006880e+15    8.757629e-02    1.464487e-01    1.971430e-02    5.561757e-02    1.313625e-01    1.868981e-01    2.302027e-01    2.425585e-01    2.215405e-01    1.853129e-01    1.325373e-01    1.048821e-01    9.691468e-02    8.705109e-02    6.717800e-02
109       1.055287e+00    5.054400e+15    8.491353e-02    1.421595e-01    1.901102e-02    5.380720e-02    1.275514e-01    1.811052e-01    2.226621e-01    2.342840e-01    2.138490e-01    1.788335e-01    1.278895e-01    1.012022e-01    9.351393e-02    8.399614e-02    6.482025e-02
110       1.063788e+00    5.101920e+15    8.228565e-02    1.379310e-01    1.831687e-02    5.202006e-02    1.237930e-01    1.753972e-01    2.152358e-01    2.261397e-01    2.062808e-01    1.724589e-01    1.233174e-01    9.758220e-02    9.016856e-02    8.099094e-02    6.250090e-02
111       1.072765e+00    5.158080e+15    7.968361e-02    1.337470e-01    1.762964e-02    5.025032e-02    1.200733e-01    1.697521e-01    2.078950e-01    2.180934e-01    1.988052e-01    1.661633e-01    1.188021e-01    9.400734e-02    8.686490e-02    7.802323e-02    6.021050e-02
112       1.081702e+00    5.209920e+15    7.698682e-02    1.294106e-01    1.691798e-02    4.841674e-02    1.162177e-01    1.639040e-01    2.002932e-01    2.097637e-01    1.910676e-01    1.596474e-01    1.141291e-01    9.030755e-02    8.344579e-02    7.495180e-02    5.784006e-02
113       1.090993e+00    5.266080e+15    7.434314e-02    1.251523e-01    1.622480e-02    4.662443e-02    1.124300e-01    1.581751e-01    1.928634e-01    2.016353e-01    1.835218e-01    1.532947e-01    1.095736e-01    8.670091e-02    8.011278e-02    7.195774e-02    5.552932e-02
114       1.099793e+00    5.326560e+15    7.164178e-02    1.207966e-01    1.551926e-02    4.479620e-02    1.085547e-01    1.523237e-01    1.852850e-01    1.933522e-01    1.758357e-01    1.468249e-01    1.049344e-01    8.302804e-02    7.671856e-02    6.890870e-02    5.317617e-02
115       1.108856e+00    5.382720e+15    6.913049e-02    1.167430e-01    1.486595e-02    4.309961e-02    1.049473e-01    1.468864e-01    1.782526e-01    1.856734e-01    1.687131e-01    1.408304e-01    1.006363e-01    7.962526e-02    7.357396e-02    6.608390e-02    5.099608e-02
116       1.117776e+00    5.443200e+15    6.658564e-02    1.126282e-01    1.420821e-02    4.138530e-02    1.012840e-01    1.413802e-01    1.711473e-01    1.779273e-01    1.615330e-01    1.347892e-01    9.630507e-02    7.619635e-02    7.040523e-02    6.323743e-02    4.879927e-02
117       1.127102e+00    5.503680e+15    6.411893e-02    1.086319e-01    1.357534e-02    3.972904e-02    9.772467e-02    1.360473e-01    1.642832e-01    1.704577e-01    1.546144e-01    1.289697e-01    9.213341e-02    7.289381e-02    6.735329e-02    6.049589e-02    4.668345e-02
118       1.135905e+00    5.559840e+15    6.156602e-02    1.044812e-01    1.292932e-02    3.802527e-02    9.402475e-02    1.305361e-01    1.572233e-01    1.628009e-01    1.475327e-01    1.230163e-01    8.786679e-02    6.951623e-02    6.423204e-02    5.769210e-02    4.451961e-02
119       1.142626e+00    5.611680e+15    5.917483e-02    1.005781e-01    1.233349e-02    3.644013e-02    9.054243e-02    1.253823e-01    1.506562e-01    1.557055e-01    1.409809e-01    1.175119e-01    8.392297e-02    6.639434e-02    6.134709e-02    5.510061e-02    4.251963e-02
120       1.149251e+00    5.650560e+15    5.735341e-02    9.759034e-02    1.188851e-02    3.524295e-02    8.787379e-02    1.214645e-01    1.456976e-01    1.503741e-01    1.360681e-01    1.133880e-01    8.096925e-02    6.405634e-02    5.918657e-02    5.315988e-02    4.102189e-02
121       1.155793e+00    5.689440e+15    5.554424e-02    9.460290e-02    1.145848e-02    3.406766e-02    8.520146e-02    1.175837e-01    1.408311e-01    1.451771e-01    1.312933e-01    1.093846e-01    7.810320e-02    6.178793e-02    5.709040e-02    5.127699e-02    3.956880e-02
122       1.162289e+00    5.728320e+15    5.370121e-02    9.152276e-02    1.104266e-02    3.289609e-02    8.243884e-02    1.136502e-01    1.359830e-01    1.400663e-01    1.266244e-01    1.054789e-01    7.530969e-02    5.957730e-02    5.504770e-02    4.944218e-02    3.815287e-02
123       1.168905e+00    5.767200e+15    5.183172e-02    8.837035e-02    1.063782e-02    3.172728e-02    7.960586e-02    1.096755e-01    1.311487e-01    1.350219e-01    1.220371e-01    1.016485e-01    7.257219e-02    5.741129e-02    5.304629e-02    4.764451e-02    3.676562e-02
124       1.175488e+00    5.797440e+15    4.994051e-02    8.517614e-02    1.023141e-02    3.054853e-02    7.673430e-02    1.056573e-01    1.262736e-01    1.299447e-01    1.174241e-01    9.779798e-02    6.982066e-02    5.523424e-02    5.103469e-02    4.583770e-02    3.537133e-02
125       1.182080e+00    5.832000e+15    4.807380e-02    8.202012e-02    9.832188e-03    2.938726e-02    7.389645e-02    1.016930e-01    1.214711e-01    1.249491e-01    1.128876e-01    9.401223e-02    6.711568e-02    5.309404e-02    4.905715e-02    4.406149e-02    3.400066e-02
126       1.188603e+00    5.870880e+15    4.622018e-02    7.888404e-02    9.437092e-03    2.823567e-02    7.107610e-02    9.775760e-02    1.167088e-01    1.199995e-01    1.083947e-01    9.026332e-02    6.443718e-02    5.097483e-02    4.709901e-02    4.230270e-02    3.264343e-02
127       1.195201e+00    5.901120e+15    4.440582e-02    7.581312e-02    9.051128e-03    2.710936e-02    6.831411e-02    9.390626e-02    1.120511e-01    1.151611e-01    1.040036e-01    8.659973e-02    6.181975e-02    4.890395e-02    4.518552e-02    4.058403e-02    3.131716e-02
128       1.201248e+00    5.935680e+15    4.258963e-02    7.273819e-02    8.665329e-03    2.598255e-02    6.554833e-02    9.005153e-02    1.073915e-01    1.103223e-01    9.961290e-02    8.293675e-02    5.920282e-02    4.683347e-02    4.327241e-02    3.886570e-02    2.999115e-02
129       1.207538e+00    5.970240e+15    4.094153e-02    6.994708e-02    8.315712e-03    2.496058e-02    6.303768e-02    8.655401e-02    1.031655e-01    1.059353e-01    9.563277e-02    7.961648e-02    5.683080e-02    4.495677e-02    4.153835e-02    3.730818e-02    2.878925e-02
130       1.215021e+00    6.004800e+15    3.924466e-02    6.707240e-02    7.956320e-03    2.390903e-02    6.045168e-02    8.295347e-02    9.881718e-02    1.014232e-01    9.153986e-02    7.620237e-02    5.439181e-02    4.302710e-02    3.975535e-02    3.570671e-02    2.755343e-02
131       1.221374e+00    6.043680e+15    3.724753e-02    6.368834e-02    7.533767e-03    2.267190e-02    5.740731e-02    7.871622e-02    9.370159e-02    9.611622e-02    8.672651e-02    7.218751e-02    5.152371e-02    4.075792e-02    3.765866e-02    3.382349e-02    2.610018e-02
132       1.227920e+00    6.078240e+15    3.557214e-02    6.084929e-02    7.179392e-03    2.163420e-02    5.485321e-02    7.516169e-02    8.941065e-02    9.166508e-02    8.268952e-02    6.882025e-02    4.911825e-02    3.885479e-02    3.590017e-02    3.224404e-02    2.488135e-02
133       1.234360e+00    6.117120e+15    3.386552e-02    5.795682e-02    6.818717e-03    2.057750e-02    5.225094e-02    7.154117e-02    8.504121e-02    8.713347e-02    7.857995e-02    6.539259e-02    4.666968e-02    3.691755e-02    3.411018e-02    3.063629e-02    2.364069e-02
134       1.240786e+00    6.156000e+15    3.220535e-02    5.514251e-02    6.468193e-03    1.954996e-02    4.971889e-02    6.801950e-02    8.079236e-02    8.272797e-02    7.458517e-02    6.206082e-02    4.428966e-02    3.503454e-02    3.237031e-02    2.907356e-02    2.243477e-02
135       1.248512e+00    6.199200e+15    3.056781e-02    5.236580e-02    6.122918e-03    1.853697e-02    4.722052e-02    6.454625e-02    7.660374e-02    7.838640e-02    7.064899e-02    5.877813e-02    4.194475e-02    3.317933e-02    3.065611e-02    2.753390e-02    2.124664e-02
136       1.256142e+00    6.251040e+15    2.862134e-02    4.906376e-02    5.713391e-03    1.733389e-02    4.424919e-02    6.041854e-02    7.162925e-02    7.323307e-02    6.597797e-02    5.488299e-02    3.916247e-02    3.097811e-02    2.862221e-02    2.570708e-02    1.983693e-02
137       1.263949e+00    6.302880e+15    2.672461e-02    4.584451e-02    5.315301e-03    1.616268e-02    4.135204e-02    5.639720e-02    6.678667e-02    6.821945e-02    6.143486e-02    5.109494e-02    3.645681e-02    2.883752e-02    2.664433e-02    2.393059e-02    1.846605e-02
138       1.271926e+00    6.350400e+15    2.480867e-02    4.258972e-02    4.914947e-03    1.498165e-02    3.842235e-02    5.233669e-02    6.190374e-02    6.316962e-02    5.686124e-02    4.728223e-02    3.373377e-02    2.668321e-02    2.465379e-02    2.214272e-02    1.708640e-02
139       1.279715e+00    6.384960e+15    2.286837e-02    3.928826e-02    4.512702e-03    1.378930e-02    3.544960e-02    4.822743e-02    5.697445e-02    5.808196e-02    5.225754e-02    4.344586e-02    3.099426e-02    2.451592e-02    2.265127e-02    2.034411e-02    1.569846e-02
140       1.287286e+00    6.419520e+15    2.097138e-02    3.604963e-02    4.126013e-03    1.263117e-02    3.253134e-02    4.421579e-02    5.218756e-02    5.316211e-02    4.781431e-02    3.974614e-02    2.835318e-02    2.242664e-02    2.072084e-02    1.861027e-02    1.436053e-02
141       1.295097e+00    6.462720e+15    1.909202e-02    3.281903e-02    3.756257e-03    1.149922e-02    2.961603e-02    4.025338e-02    4.751074e-02    4.839795e-02    4.352940e-02    3.618426e-02    2.581229e-02    2.041686e-02    1.886393e-02    1.694250e-02    1.307360e-02
142       1.303236e+00    6.505920e+15    1.717639e-02    2.952608e-02    3.379366e-03    1.034543e-02    2.664445e-02    3.621448e-02    4.274367e-02    4.354186e-02    3.916180e-02    3.255365e-02    2.322237e-02    1.836830e-02    1.697118e-02    1.524254e-02    1.176183e-02
143       1.311025e+00    6.557760e+15    1.520670e-02    2.614020e-02    2.991840e-03    9.159072e-03    2.358902e-02    3.206161e-02    3.784207e-02    3.854873e-02    3.467095e-02    2.882058e-02    2.055936e-02    1.626193e-02    1.502503e-02    1.349461e-02    1.041306e-02
144       1.319609e+00    6.596640e+15    1.334918e-02    2.294712e-02    2.626381e-03    8.040274e-03    2.070758e-02    2.814523e-02    3.321959e-02    3.383993e-02    3.043583e-02    2.530010e-02    1.804800e-02    1.427550e-02    1.318969e-02    1.184622e-02    9.141081e-03
145       1.327825e+00    6.657120e+15    1.133007e-02    1.947630e-02    2.229133e-03    6.824157e-03    1.757549e-02    2.388817e-02    2.819502e-02    2.872153e-02    2.583231e-02    2.147338e-02    1.531818e-02    1.211629e-02    1.119471e-02    1.005444e-02    7.758464e-03
146       1.336138e+00    6.726240e+15    9.426541e-03    1.620415e-02    1.854623e-03    5.677652e-03    1.462269e-02    1.987480e-02    2.345807e-02    2.389612e-02    2.149231e-02    1.786570e-02    1.274462e-02    1.008067e-02    9.313922e-03    8.365228e-03    6.454989e-03
147       1.344126e+00    6.816960e+15    7.537631e-03    1.295712e-02    1.482990e-03    4.539952e-03    1.169256e-02    1.589224e-02    1.875749e-02    1.910776e-02    1.718563e-02    1.428573e-02    1.019083e-02    8.060683e-03    7.447578e-03    6.688986e-03    5.161524e-03
148       1.352329e+00    7.093440e+15    5.765185e-03    9.910305e-03    1.134270e-03    3.472399e-03    8.943100e-03    1.215524e-02    1.434673e-02    1.461464e-02    1.314450e-02    1.092650e-02    7.794492e-03    6.165243e-03    5.696308e-03    5.116095e-03    3.947811e-03
149       1.356488e+00    7.344000e+15    4.040048e-03    6.944809e-03    7.948586e-04    2.433341e-03    6.267025e-03    8.517985e-03    1.005371e-02    1.024145e-02    9.211222e-03    7.656923e-03    5.462119e-03    4.320396e-03    3.991782e-03    3.585188e-03    2.766494e-03
150       1.360493e+00    7.624800e+15    3.228017e-03    5.548934e-03    6.350956e-04    1.944250e-03    5.007381e-03    6.805908e-03    8.032960e-03    8.182966e-03    7.359807e-03    6.117916e-03    4.364257e-03    3.452016e-03    3.189451e-03    2.864581e-03    2.210441e-03
151       1.364838e+00    7.845120e+15    2.500513e-03    4.298361e-03    4.919629e-04    1.506071e-03    3.878858e-03    5.272049e-03    6.222557e-03    6.338756e-03    5.701114e-03    4.739110e-03    3.380677e-03    2.674029e-03    2.470639e-03    2.218986e-03    1.712270e-03
152       1.366924e+00    8.160480e+15    1.761790e-03    3.028503e-03    3.466231e-04    1.061135e-03    2.732933e-03    3.714536e-03    4.384237e-03    4.466108e-03    4.016843e-03    3.339042e-03    2.381929e-03    1.884045e-03    1.740742e-03    1.563434e-03    1.206417e-03
153       1.368937e+00    8.285760e+15    1.430278e-03    2.458637e-03    2.813999e-04    8.614638e-04    2.218684e-03    3.015581e-03    3.559266e-03    3.625731e-03    3.261004e-03    2.710743e-03    1.933727e-03    1.529529e-03    1.413191e-03    1.269247e-03    9.794082e-04
154       1.370395e+00    8.480160e+15    1.127442e-03    1.938063e-03    2.218183e-04    6.790637e-04    1.748916e-03    2.377084e-03    2.805653e-03    2.858045e-03    2.570543e-03    2.136790e-03    1.524294e-03    1.205677e-03    1.113972e-03    1.000506e-03    7.720354e-04
155       1.372036e+00    8.601120e+15    9.163168e-04    1.575141e-03    1.802806e-04    5.519022e-04    1.421414e-03    1.931951e-03    2.280266e-03    2.322847e-03    2.089182e-03    1.736654e-03    1.238854e-03    9.799021e-04    9.053695e-04    8.131508e-04    6.274640e-04
156       1.373266e+00    8.795520e+15    6.874283e-04    1.181684e-03    1.352480e-04    4.140414e-04    1.066356e-03    1.449365e-03    1.710674e-03    1.742619e-03    1.567321e-03    1.302852e-03    9.293985e-04    7.351304e-04    6.792155e-04    6.100323e-04    4.707285e-04
157       1.374388e+00    8.920800e+15    5.220985e-04    8.974830e-04    1.027202e-04    3.144625e-04    8.098924e-04    1.100786e-03    1.299249e-03    1.323511e-03    1.190373e-03    9.895099e-04    7.058737e-04    5.583280e-04    5.158609e-04    4.633166e-04    3.575161e-04
158       1.375159e+00    9.063360e+15    3.765783e-04    6.473350e-04    7.408984e-05    2.268150e-04    5.841578e-04    7.939729e-04    9.371199e-04    9.546195e-04    8.585904e-04    7.137121e-04    5.091314e-04    4.027099e-04    3.720793e-04    3.341802e-04    2.578686e-04
159       1.375758e+00    9.162720e+15    2.795645e-04    4.805690e-04    5.500286e-05    1.683831e-04    4.336675e-04    5.894301e-04    6.956997e-04    7.086911e-04    6.374009e-04    5.298461e-04    3.779693e-04    2.989641e-04    2.762245e-04    2.480889e-04    1.914367e-04
160       1.376174e+00    9.257760e+15    2.061625e-04    3.543917e-04    4.056141e-05    1.241727e-04    3.198045e-04    4.346704e-04    5.130380e-04    5.226184e-04    4.700461e-04    3.907306e-04    2.787304e-04    2.204686e-04    2.036995e-04    1.829511e-04    1.411734e-04
161       1.376652e+00    9.348480e+15    1.562622e-04    2.686135e-04    3.074378e-05    9.411751e-05    2.423979e-04    3.294612e-04    3.888605e-04    3.961220e-04    3.562745e-04    2.961568e-04    2.112655e-04    1.671056e-04    1.543953e-04    1.386690e-04    1.070033e-04
162       1.376886e+00    9.426240e+15    1.000873e-04    1.720493e-04    1.969166e-05    6.028309e-05    1.552580e-04    2.110228e-04    2.490685e-04    2.537196e-04    2.281969e-04    1.896910e-04    1.353174e-04    1.070326e-04    9.889157e-05    8.881871e-05    6.853654e-05
163       1.377103e+00    9.499680e+15    7.301147e-05    1.255061e-04    1.436463e-05    4.397517e-05    1.132572e-04    1.539364e-04    1.816900e-04    1.850828e-04    1.664646e-04    1.383754e-04    9.871103e-05    7.807789e-05    7.213920e-05    6.479127e-05    4.999588e-05
164       1.377229e+00    9.560160e+15    4.839143e-05    8.318447e-05    9.520764e-06    2.914640e-05    7.506601e-05    1.020279e-04    1.204227e-04    1.226714e-04    1.103314e-04    9.171412e-05    6.542490e-05    5.174942e-05    4.781329e-05    4.294315e-05    3.313688e-05
165       1.377326e+00    9.612000e+15    3.424002e-05    5.885830e-05    6.736546e-06    2.062293e-05    5.311398e-05    7.219121e-05    8.520671e-05    8.679785e-05    7.806649e-05    6.489357e-05    4.629228e-05    3.661601e-05    3.383095e-05    3.038501e-05    2.344645e-05
166       1.377400e+00    9.672480e+15    2.355288e-05    4.048721e-05    4.633907e-06    1.418602e-05    3.653582e-05    4.965859e-05    5.861164e-05    5.970614e-05    5.370005e-05    4.463872e-05    3.184334e-05    2.518727e-05    2.327149e-05    2.090111e-05    1.612825e-05
167       1.377428e+00    9.711360e+15    1.543470e-05    2.653212e-05    3.036698e-06    9.296397e-06    2.394270e-05    3.254233e-05    3.840945e-05    3.912670e-05    3.519078e-05    2.925270e-05    2.086762e-05    1.650575e-05    1.525030e-05    1.369694e-05    1.056918e-05
168       1.377463e+00    9.741600e+15    1.237074e-05    2.126519e-05    2.433879e-06    7.450956e-06    1.918980e-05    2.608230e-05    3.078473e-05    3.135961e-05    2.820501e-05    2.344571e-05    1.672516e-05    1.322917e-05    1.222294e-05    1.097794e-05    8.471079e-06
169       1.377489e+00    9.784800e+15    8.603682e-06    1.478966e-05    1.692730e-06    5.182040e-06    1.334625e-05    1.813989e-05    2.141037e-05    2.181019e-05    1.961621e-05    1.630618e-05    1.163212e-05    9.200711e-06    8.500894e-06    7.635013e-06    5.891522e-06
170       1.377507e+00    9.819360e+15    5.878783e-06    1.010558e-05    1.156620e-06    3.540820e-06    9.119317e-06    1.239475e-05    1.462942e-05    1.490261e-05    1.340350e-05    1.114179e-05    7.948076e-06    6.286724e-06    5.808549e-06    5.216904e-06    4.025599e-06
171       1.377519e+00    9.858240e+15    3.949337e-06    6.788878e-06    7.770117e-07    2.378705e-06    6.126311e-06    8.326731e-06    9.827975e-06    1.001150e-05    9.004402e-06    7.485002e-06    5.339478e-06    4.223390e-06    3.902154e-06    3.504690e-06    2.704378e-06
172       1.377529e+00    9.918720e+15    2.710312e-06    4.659003e-06    5.332398e-07    1.632434e-06    4.204304e-06    5.714386e-06    6.744644e-06    6.870593e-06    6.179451e-06    5.136732e-06    3.664323e-06    2.898386e-06    2.677931e-06    2.405164e-06    1.855933e-06
173       1.377535e+00    9.953280e+15    1.637196e-06    2.814327e-06    3.221099e-07    9.860915e-07    2.539660e-06    3.451844e-06    4.074184e-06    4.150265e-06    3.732772e-06    3.102905e-06    2.213479e-06    1.750805e-06    1.617637e-06    1.452868e-06    1.121099e-06
174       1.377539e+00    1.002240e+16    1.073245e-06    1.844899e-06    2.111554e-07    6.464208e-07    1.664845e-06    2.262816e-06    2.670784e-06    2.720658e-06    2.446975e-06    2.034074e-06    1.451020e-06    1.147720e-06    1.060423e-06    9.524108e-07    7.349234e-07
175       1.377542e+00    1.009152e+16    6.492542e-07    1.116063e-06    1.277374e-07    3.910490e-07    1.007140e-06    1.368879e-06    1.615677e-06    1.645848e-06    1.480285e-06    1.230503e-06    8.777875e-07    6.943074e-07    6.414975e-07    5.761561e-07    4.445882e-07
176       1.377545e+00    1.044576e+16    3.086042e-07    5.304881e-07    6.071628e-08    1.858738e-07    4.787146e-07    6.506571e-07    7.679654e-07    7.823063e-07    7.036109e-07    5.848838e-07    4.172309e-07    3.300189e-07    3.049173e-07    2.738592e-07    2.113221e-07
