izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    2.776032e+15    3.123668e-01    5.184017e-01    7.300559e-02    2.014398e-01    4.639857e-01    6.700849e-01    8.361650e-01    8.899530e-01    8.164737e-01    6.842251e-01    4.897461e-01    3.876106e-01    3.581766e-01    3.217318e-01    2.482895e-01
100       9.813692e-01    2.801952e+15    3.042561e-01    5.052653e-01    7.086504e-02    1.959335e-01    4.523309e-01    6.522949e-01    8.129455e-01    8.643957e-01    7.926839e-01    6.641670e-01    4.753518e-01    3.762128e-01    3.476432e-01    3.122693e-01    2.409864e-01
101       9.888321e-01    2.820096e+15    2.967809e-01    4.931743e-01    6.889183e-02    1.908568e-01    4.415998e-01    6.359316e-01    7.916021e-01    8.409208e-01    7.708400e-01    6.457533e-01    4.621390e-01    3.657508e-01    3.379748e-01    3.035839e-01    2.342830e-01
102       9.965635e-01    2.846016e+15    2.894471e-01    4.813198e-01    6.695577e-02    1.858753e-01    4.310766e-01    6.198933e-01    7.706893e-01    8.179278e-01    7.494480e-01    6.277225e-01    4.492016e-01    3.555069e-01    3.285079e-01    2.950795e-01    2.277194e-01
103       1.004756e+00    2.866752e+15    2.819549e-01    4.692159e-01    6.497777e-02    1.807855e-01    4.203304e-01    6.035220e-01    7.493479e-01    7.944706e-01    7.276272e-01    6.093317e-01    4.360065e-01    3.450591e-01    3.188525e-01    2.864058e-01    2.210251e-01
104       1.013115e+00    2.895264e+15    2.741321e-01    4.565849e-01    6.291230e-02    1.754702e-01    4.091145e-01    5.864425e-01    7.270894e-01    7.700132e-01    7.048792e-01    5.901612e-01    4.222526e-01    3.341689e-01    3.087884e-01    2.773650e-01    2.140475e-01
105       1.021507e+00    2.918592e+15    2.662758e-01    4.439052e-01    6.083789e-02    1.701316e-01    3.978540e-01    5.693008e-01    7.047544e-01    7.454773e-01    6.820607e-01    5.709325e-01    4.084575e-01    3.232462e-01    2.986942e-01    2.682971e-01    2.070490e-01
106       1.030064e+00    2.947104e+15    2.585177e-01    4.313895e-01    5.878929e-02    1.648592e-01    3.867378e-01    5.523843e-01    6.827176e-01    7.212749e-01    6.595548e-01    5.519685e-01    3.948527e-01    3.124742e-01    2.887393e-01    2.593544e-01    2.001472e-01
107       1.038422e+00    2.973024e+15    2.507384e-01    4.188442e-01    5.673498e-02    1.595718e-01    3.755942e-01    5.354312e-01    6.606372e-01    6.970298e-01    6.370115e-01    5.329742e-01    3.812265e-01    3.016854e-01    2.787689e-01    2.503978e-01    1.932346e-01
108       1.046840e+00    3.004128e+15    2.432675e-01    4.068019e-01    5.476195e-02    1.544933e-01    3.648959e-01    5.191614e-01    6.394518e-01    6.737735e-01    6.153902e-01    5.147581e-01    3.681592e-01    2.913391e-01    2.692074e-01    2.418086e-01    1.866056e-01
109       1.055287e+00    3.032640e+15    2.358709e-01    3.948876e-01    5.280840e-02    1.494644e-01    3.543094e-01    5.030700e-01    6.185057e-01    6.507888e-01    5.940251e-01    4.967597e-01    3.552487e-01    2.811172e-01    2.597609e-01    2.333226e-01    1.800562e-01
110       1.063788e+00    3.061152e+15    2.285713e-01    3.831416e-01    5.088019e-02    1.445002e-01    3.438694e-01    4.872144e-01    5.978772e-01    6.281659e-01    5.730021e-01    4.790525e-01    3.425482e-01    2.710617e-01    2.504682e-01    2.249748e-01    1.736136e-01
111       1.072765e+00    3.094848e+15    2.213434e-01    3.715195e-01    4.897124e-02    1.395842e-01    3.335370e-01    4.715336e-01    5.774861e-01    6.058149e-01    5.522367e-01    4.615647e-01    3.300059e-01    2.611315e-01    2.412914e-01    2.167312e-01    1.672514e-01
112       1.081702e+00    3.125952e+15    2.138523e-01    3.594740e-01    4.699440e-02    1.344910e-01    3.228271e-01    4.552888e-01    5.563701e-01    5.826770e-01    5.307432e-01    4.434649e-01    3.170252e-01    2.508543e-01    2.317939e-01    2.081995e-01    1.606668e-01
113       1.090993e+00    3.159648e+15    2.065087e-01    3.476454e-01    4.506890e-02    1.295123e-01    3.123057e-01    4.393753e-01    5.357315e-01    5.600979e-01    5.097828e-01    4.258187e-01    3.043710e-01    2.408359e-01    2.225355e-01    1.998826e-01    1.542481e-01
114       1.099793e+00    3.195936e+15    1.990049e-01    3.355460e-01    4.310906e-02    1.244339e-01    3.015408e-01    4.231215e-01    5.146805e-01    5.370895e-01    4.884325e-01    4.078470e-01    2.914843e-01    2.306334e-01    2.131071e-01    1.914131e-01    1.477116e-01
115       1.108856e+00    3.229632e+15    1.920291e-01    3.242861e-01    4.129432e-02    1.197211e-01    2.915204e-01    4.080178e-01    4.951460e-01    5.157594e-01    4.686475e-01    3.911957e-01    2.795451e-01    2.211813e-01    2.043721e-01    1.835664e-01    1.416558e-01
116       1.117776e+00    3.265920e+15    1.849601e-01    3.128560e-01    3.946725e-02    1.149592e-01    2.813445e-01    3.927229e-01    4.754092e-01    4.942425e-01    4.487028e-01    3.744143e-01    2.675141e-01    2.116565e-01    1.955701e-01    1.756595e-01    1.355535e-01
117       1.127102e+00    3.302208e+15    1.781081e-01    3.017553e-01    3.770929e-02    1.103585e-01    2.714574e-01    3.779093e-01    4.563422e-01    4.734935e-01    4.294845e-01    3.582491e-01    2.559261e-01    2.024828e-01    1.870925e-01    1.680441e-01    1.296763e-01
118       1.135905e+00    3.335904e+15    1.710167e-01    2.902255e-01    3.591478e-02    1.056257e-01    2.611799e-01    3.626003e-01    4.367315e-01    4.522247e-01    4.098131e-01    3.417120e-01    2.440744e-01    1.931006e-01    1.784223e-01    1.602558e-01    1.236656e-01
119       1.142626e+00    3.367008e+15    1.643745e-01    2.793836e-01    3.425968e-02    1.012226e-01    2.515068e-01    3.482841e-01    4.184895e-01    4.325154e-01    3.916135e-01    3.264221e-01    2.331194e-01    1.844287e-01    1.704086e-01    1.530573e-01    1.181101e-01
120       1.149251e+00    3.390336e+15    1.593150e-01    2.710843e-01    3.302363e-02    9.789710e-02    2.440939e-01    3.374013e-01    4.047156e-01    4.177058e-01    3.779669e-01    3.149668e-01    2.249146e-01    1.779343e-01    1.644071e-01    1.476663e-01    1.139497e-01
121       1.155793e+00    3.413664e+15    1.542896e-01    2.627858e-01    3.182912e-02    9.463239e-02    2.366707e-01    3.266214e-01    3.911976e-01    4.032697e-01    3.647036e-01    3.038462e-01    2.169533e-01    1.716331e-01    1.585845e-01    1.424361e-01    1.099133e-01
122       1.162289e+00    3.436992e+15    1.491700e-01    2.542299e-01    3.067406e-02    9.137802e-02    2.289968e-01    3.156951e-01    3.777307e-01    3.890730e-01    3.517343e-01    2.929969e-01    2.091936e-01    1.654925e-01    1.529103e-01    1.373394e-01    1.059802e-01
123       1.168905e+00    3.460320e+15    1.439770e-01    2.454732e-01    2.954950e-02    8.813135e-02    2.211274e-01    3.046541e-01    3.643019e-01    3.750607e-01    3.389920e-01    2.823570e-01    2.015894e-01    1.594758e-01    1.473508e-01    1.323459e-01    1.021267e-01
124       1.175488e+00    3.478464e+15    1.387237e-01    2.366004e-01    2.842058e-02    8.485703e-02    2.131508e-01    2.934926e-01    3.507600e-01    3.609575e-01    3.261780e-01    2.716611e-01    1.939463e-01    1.534284e-01    1.417630e-01    1.273270e-01    9.825369e-02
125       1.182080e+00    3.499200e+15    1.335383e-01    2.278337e-01    2.731163e-02    8.163129e-02    2.052679e-01    2.824805e-01    3.374197e-01    3.470809e-01    3.135768e-01    2.611451e-01    1.864324e-01    1.474835e-01    1.362699e-01    1.223930e-01    9.444627e-02
126       1.188603e+00    3.522528e+15    1.283894e-01    2.191223e-01    2.621414e-02    7.843243e-02    1.974336e-01    2.715489e-01    3.241911e-01    3.333321e-01    3.010963e-01    2.507314e-01    1.789922e-01    1.415968e-01    1.308306e-01    1.175075e-01    9.067619e-02
127       1.195201e+00    3.540672e+15    1.233495e-01    2.105920e-01    2.514202e-02    7.530378e-02    1.897614e-01    2.608507e-01    3.112532e-01    3.198919e-01    2.888988e-01    2.405548e-01    1.717215e-01    1.358443e-01    1.255153e-01    1.127334e-01    8.699211e-02
128       1.201248e+00    3.561408e+15    1.183045e-01    2.020505e-01    2.407036e-02    7.217375e-02    1.820787e-01    2.501431e-01    2.983097e-01    3.064509e-01    2.767025e-01    2.303799e-01    1.644523e-01    1.300930e-01    1.202012e-01    1.079603e-01    8.330876e-02
129       1.207538e+00    3.582144e+15    1.137265e-01    1.942974e-01    2.309920e-02    6.933495e-02    1.751047e-01    2.404278e-01    2.865708e-01    2.942648e-01    2.656466e-01    2.211569e-01    1.578633e-01    1.248799e-01    1.153843e-01    1.036338e-01    7.997014e-02
130       1.215021e+00    3.602880e+15    1.090129e-01    1.863122e-01    2.210089e-02    6.641396e-02    1.679213e-01    2.304263e-01    2.744922e-01    2.817311e-01    2.542774e-01    2.116733e-01    1.510884e-01    1.195197e-01    1.104315e-01    9.918531e-02    7.653730e-02
131       1.221374e+00    3.626208e+15    1.034654e-01    1.769121e-01    2.092713e-02    6.297750e-02    1.594647e-01    2.186562e-01    2.602822e-01    2.669895e-01    2.409070e-01    2.005209e-01    1.431214e-01    1.132165e-01    1.046074e-01    9.395413e-02    7.250050e-02
132       1.227920e+00    3.646944e+15    9.881150e-02    1.690258e-01    1.994276e-02    6.009499e-02    1.523700e-01    2.087825e-01    2.483629e-01    2.546252e-01    2.296931e-01    1.911674e-01    1.364396e-01    1.079300e-01    9.972270e-02    8.956678e-02    6.911487e-02
133       1.234360e+00    3.670272e+15    9.407089e-02    1.609912e-01    1.894088e-02    5.715973e-02    1.451415e-01    1.987255e-01    2.362256e-01    2.420374e-01    2.182776e-01    1.816461e-01    1.296380e-01    1.025487e-01    9.475051e-02    8.510082e-02    6.566859e-02
134       1.240786e+00    3.693600e+15    8.945931e-02    1.531737e-01    1.796720e-02    5.430544e-02    1.381080e-01    1.889430e-01    2.244232e-01    2.297999e-01    2.071810e-01    1.723912e-01    1.230268e-01    9.731818e-02    8.991752e-02    8.075990e-02    6.231879e-02
135       1.248512e+00    3.719520e+15    8.491059e-02    1.454606e-01    1.700811e-02    5.149157e-02    1.311681e-01    1.792951e-01    2.127882e-01    2.177400e-01    1.962472e-01    1.632726e-01    1.165132e-01    9.216482e-02    8.515587e-02    7.648305e-02    5.901845e-02
136       1.256142e+00    3.750624e+15    7.950372e-02    1.362882e-01    1.587053e-02    4.814968e-02    1.229144e-01    1.678293e-01    1.989701e-01    2.034252e-01    1.832721e-01    1.524528e-01    1.087846e-01    8.605030e-02    7.950614e-02    7.140856e-02    5.510257e-02
137       1.263949e+00    3.781728e+15    7.423503e-02    1.273459e-01    1.476472e-02    4.489632e-02    1.148668e-01    1.566589e-01    1.855185e-01    1.894985e-01    1.706524e-01    1.419304e-01    1.012689e-01    8.010422e-02    7.401204e-02    6.647386e-02    5.129459e-02
138       1.271926e+00    3.810240e+15    6.891297e-02    1.183048e-01    1.365263e-02    4.161568e-02    1.067287e-01    1.453797e-01    1.719548e-01    1.754712e-01    1.579479e-01    1.313395e-01    9.370493e-02    7.412003e-02    6.848275e-02    6.150756e-02    4.746223e-02
139       1.279715e+00    3.830976e+15    6.352324e-02    1.091340e-01    1.253528e-02    3.830360e-02    9.847112e-02    1.339651e-01    1.582624e-01    1.613388e-01    1.451598e-01    1.206829e-01    8.609515e-02    6.809979e-02    6.292019e-02    5.651141e-02    4.360684e-02
140       1.287286e+00    3.851712e+15    5.825384e-02    1.001379e-01    1.146115e-02    3.508658e-02    9.036482e-02    1.228216e-01    1.449654e-01    1.476725e-01    1.328175e-01    1.104059e-01    7.875884e-02    6.229622e-02    5.755790e-02    5.169519e-02    3.989035e-02
141       1.295097e+00    3.877632e+15    5.303340e-02    9.116398e-02    1.043405e-02    3.194228e-02    8.226675e-02    1.118149e-01    1.319743e-01    1.344388e-01    1.209150e-01    1.005118e-01    7.170081e-02    5.671351e-02    5.239981e-02    4.706249e-02    3.631555e-02
142       1.303236e+00    3.903552e+15    4.771220e-02    8.201688e-02    9.387129e-03    2.873729e-02    7.401237e-02    1.005958e-01    1.187324e-01    1.209496e-01    1.087828e-01    9.042680e-02    6.450658e-02    5.102305e-02    4.714218e-02    4.234039e-02    3.267176e-02
143       1.311025e+00    3.934656e+15    4.224084e-02    7.261165e-02    8.310667e-03    2.544187e-02    6.552506e-02    8.906004e-02    1.051169e-01    1.070798e-01    9.630819e-02    8.005718e-02    5.710934e-02    4.517202e-02    4.173619e-02    3.748504e-02    2.892515e-02
144       1.319609e+00    3.957984e+15    3.708104e-02    6.374201e-02    7.295504e-03    2.233410e-02    5.752105e-02    7.818119e-02    9.227664e-02    9.399980e-02    8.454397e-02    7.027804e-02    5.013333e-02    3.965418e-02    3.663803e-02    3.290617e-02    2.539189e-02
145       1.327825e+00    3.994272e+15    3.147242e-02    5.410082e-02    6.192035e-03    1.895599e-02    4.882081e-02    6.635604e-02    7.831950e-02    7.978203e-02    7.175642e-02    5.964827e-02    4.255050e-02    3.365636e-02    3.109641e-02    2.792901e-02    2.155129e-02
146       1.336138e+00    4.035744e+15    2.618484e-02    4.501152e-02    5.151731e-03    1.577126e-02    4.061858e-02    5.520777e-02    6.516129e-02    6.637811e-02    5.970085e-02    4.962695e-02    3.540173e-02    2.800186e-02    2.587200e-02    2.323674e-02    1.793052e-02
147       1.344126e+00    4.090176e+15    2.093786e-02    3.599201e-02    4.119416e-03    1.261098e-02    3.247934e-02    4.414512e-02    5.210413e-02    5.307712e-02    4.773787e-02    3.968260e-02    2.830785e-02    2.239079e-02    2.068772e-02    1.858052e-02    1.433757e-02
148       1.352329e+00    4.256064e+15    1.601440e-02    2.752862e-02    3.150751e-03    9.645553e-03    2.484195e-02    3.376456e-02    3.985204e-02    4.059623e-02    3.651249e-02    3.035138e-02    2.165137e-02    1.712568e-02    1.582308e-02    1.421138e-02    1.096614e-02
149       1.356488e+00    4.406400e+15    1.122236e-02    1.929114e-02    2.207941e-03    6.759281e-03    1.740840e-02    2.366107e-02    2.792697e-02    2.844848e-02    2.558673e-02    2.126923e-02    1.517255e-02    1.200110e-02    1.108828e-02    9.958856e-03    7.684705e-03
150       1.360493e+00    4.574880e+15    8.966713e-03    1.541370e-02    1.764154e-03    5.400695e-03    1.390939e-02    1.890530e-02    2.231378e-02    2.273046e-02    2.044391e-02    1.699421e-02    1.212294e-02    9.588932e-03    8.859587e-03    7.957171e-03    6.140113e-03
151       1.364838e+00    4.707072e+15    6.945869e-03    1.193989e-02    1.366564e-03    4.183531e-03    1.077461e-02    1.464458e-02    1.728488e-02    1.760766e-02    1.583643e-02    1.316419e-02    9.390769e-03    7.427858e-03    6.862886e-03    6.163849e-03    4.756305e-03
152       1.366924e+00    4.896288e+15    4.893862e-03    8.412507e-03    9.628420e-04    2.947597e-03    7.591482e-03    1.031815e-02    1.217844e-02    1.240585e-02    1.115790e-02    9.275117e-03    6.616469e-03    5.233457e-03    4.835394e-03    4.342873e-03    3.351157e-03
153       1.368937e+00    4.971456e+15    3.972996e-03    6.829547e-03    7.816664e-04    2.392955e-03    6.163012e-03    8.376613e-03    9.886850e-03    1.007148e-02    9.058344e-03    7.529842e-03    5.371464e-03    4.248691e-03    3.925530e-03    3.525685e-03    2.720578e-03
154       1.370395e+00    5.088096e+15    3.131783e-03    5.383508e-03    6.161620e-04    1.886288e-03    4.858100e-03    6.603010e-03    7.793480e-03    7.939015e-03    7.140396e-03    5.935528e-03    4.234149e-03    3.349104e-03    3.094367e-03    2.779182e-03    2.144543e-03
155       1.372036e+00    5.160672e+15    2.545325e-03    4.375392e-03    5.007794e-04    1.533062e-03    3.948372e-03    5.366529e-03    6.334072e-03    6.452354e-03    5.803284e-03    4.824040e-03    3.441262e-03    2.721950e-03    2.514915e-03    2.258752e-03    1.742955e-03
156       1.373266e+00    5.277312e+15    1.909523e-03    3.282454e-03    3.756888e-04    1.150115e-03    2.962100e-03    4.026013e-03    4.751872e-03    4.840608e-03    4.353671e-03    3.619034e-03    2.581663e-03    2.042029e-03    1.886710e-03    1.694534e-03    1.307579e-03
157       1.374388e+00    5.352480e+15    1.450274e-03    2.493008e-03    2.853338e-04    8.735069e-04    2.249701e-03    3.057738e-03    3.609024e-03    3.676418e-03    3.306592e-03    2.748639e-03    1.960760e-03    1.550911e-03    1.432947e-03    1.286991e-03    9.931002e-04
158       1.375159e+00    5.438016e+15    1.046051e-03    1.798153e-03    2.058051e-04    6.300416e-04    1.622661e-03    2.205480e-03    2.603111e-03    2.651721e-03    2.384973e-03    1.982534e-03    1.414254e-03    1.118639e-03    1.033554e-03    9.282784e-04    7.163016e-04
159       1.375758e+00    5.497632e+15    7.765680e-04    1.334914e-03    1.527857e-04    4.677307e-04    1.204632e-03    1.637306e-03    1.932499e-03    1.968586e-03    1.770558e-03    1.471795e-03    1.049915e-03    8.304557e-04    7.672903e-04    6.891359e-04    5.317685e-04
160       1.376174e+00    5.554656e+15    5.726737e-04    9.844213e-04    1.126706e-04    3.449242e-04    8.883459e-04    1.207418e-03    1.425106e-03    1.451718e-03    1.305683e-03    1.085363e-03    7.742511e-04    6.124128e-04    5.658319e-04    5.081976e-04    3.921483e-04
161       1.376652e+00    5.609088e+15    4.340617e-04    7.461485e-04    8.539940e-05    2.614375e-04    6.733275e-04    9.151701e-04    1.080168e-03    1.100339e-03    9.896513e-04    8.226578e-04    5.868486e-04    4.641822e-04    4.288760e-04    3.851917e-04    2.972314e-04
162       1.376886e+00    5.655744e+15    2.780203e-04    4.779146e-04    5.469906e-05    1.674530e-04    4.312722e-04    5.861745e-04    6.918571e-04    7.047767e-04    6.338803e-04    5.269195e-04    3.758817e-04    2.973128e-04    2.746988e-04    2.467186e-04    1.903793e-04
163       1.377103e+00    5.699808e+15    2.028096e-04    3.486281e-04    3.990175e-05    1.221532e-04    3.146034e-04    4.276012e-04    5.046943e-04    5.141189e-04    4.624015e-04    3.843760e-04    2.741973e-04    2.168830e-04    2.003867e-04    1.799758e-04    1.388774e-04
164       1.377229e+00    5.736096e+15    1.344206e-04    2.310680e-04    2.644657e-05    8.096221e-05    2.085167e-04    2.834107e-04    3.345074e-04    3.407540e-04    3.064761e-04    2.547614e-04    1.817358e-04    1.437484e-04    1.328147e-04    1.192865e-04    9.204688e-05
165       1.377326e+00    5.767200e+15    9.511115e-05    1.634953e-04    1.871263e-05    5.728592e-05    1.475388e-04    2.005311e-04    2.366853e-04    2.411051e-04    2.168514e-04    1.802599e-04    1.285897e-04    1.017111e-04    9.397486e-05    8.440280e-05    6.512903e-05
166       1.377400e+00    5.803488e+15    6.542467e-05    1.124645e-04    1.287197e-05    3.940560e-05    1.014884e-04    1.379405e-04    1.628101e-04    1.658504e-04    1.491668e-04    1.239964e-04    8.845372e-05    6.996463e-05    6.464303e-05    5.805865e-05    4.480068e-05
167       1.377428e+00    5.826816e+15    4.287417e-05    7.370035e-05    8.435272e-06    2.582333e-05    6.650750e-05    9.039535e-05    1.066929e-04    1.086853e-04    9.775218e-05    8.125750e-05    5.796560e-05    4.584930e-05    4.236195e-05    3.804706e-05    2.935884e-05
168       1.377463e+00    5.844960e+15    3.436316e-05    5.906999e-05    6.760774e-06    2.069710e-05    5.330500e-05    7.245084e-05    8.551315e-05    8.711001e-05    7.834725e-05    6.512696e-05    4.645877e-05    3.674769e-05    3.395262e-05    3.049429e-05    2.353077e-05
169       1.377489e+00    5.870880e+15    2.389912e-05    4.108239e-05    4.702028e-06    1.439456e-05    3.707292e-05    5.038859e-05    5.947325e-05    6.058385e-05    5.448947e-05    4.529493e-05    3.231145e-05    2.555753e-05    2.361359e-05    2.120837e-05    1.636534e-05
170       1.377507e+00    5.891616e+15    1.632995e-05    2.807105e-05    3.212834e-06    9.835611e-06    2.533143e-05    3.442986e-05    4.063729e-05    4.139615e-05    3.723194e-05    3.094943e-05    2.207799e-05    1.746312e-05    1.613486e-05    1.449140e-05    1.118222e-05
171       1.377519e+00    5.914944e+15    1.097038e-05    1.885799e-05    2.158366e-06    6.607514e-06    1.701753e-05    2.312981e-05    2.729993e-05    2.780973e-05    2.501223e-05    2.079167e-05    1.483188e-05    1.173164e-05    1.083932e-05    9.735250e-06    7.512160e-06
172       1.377529e+00    5.951232e+15    7.528643e-06    1.294168e-05    1.481222e-06    4.534539e-06    1.167862e-05    1.587329e-05    1.873512e-05    1.908498e-05    1.716514e-05    1.426870e-05    1.017868e-05    8.051072e-06    7.438698e-06    6.681010e-06    5.155370e-06
173       1.377535e+00    5.971968e+15    4.547768e-06    7.817575e-06    8.947498e-07    2.739143e-06    7.054612e-06    9.588455e-06    1.131718e-05    1.152851e-05    1.036881e-05    8.619181e-06    6.148552e-06    4.863347e-06    4.493435e-06    4.035745e-06    3.114164e-06
174       1.377539e+00    6.013440e+15    2.981236e-06    5.124721e-06    5.865429e-07    1.795613e-06    4.624569e-06    6.285600e-06    7.418844e-06    7.557383e-06    6.797154e-06    5.650204e-06    4.030612e-06    3.188111e-06    2.945619e-06    2.645586e-06    2.041454e-06
175       1.377542e+00    6.054912e+15    1.803484e-06    3.100174e-06    3.548261e-07    1.086247e-06    2.797610e-06    3.802442e-06    4.487992e-06    4.571801e-06    4.111904e-06    3.418063e-06    2.438298e-06    1.928632e-06    1.781938e-06    1.600434e-06    1.234967e-06
176       1.377545e+00    6.267456e+15    8.572339e-07    1.473578e-06    1.686563e-07    5.163162e-07    1.329763e-06    1.807381e-06    2.133237e-06    2.173073e-06    1.954475e-06    1.624677e-06    1.158975e-06    9.167192e-07    8.469925e-07    7.607199e-07    5.870059e-07
