# Energy(keV) Counts
8.424601e+00 3.801620e+05
8.431592e+00 3.802680e+05
8.438588e+00 3.801870e+05
8.445590e+00 3.783410e+05
8.452597e+00 3.778680e+05
8.459611e+00 3.786000e+05
8.466630e+00 3.789150e+05
8.473655e+00 3.776730e+05
8.480686e+00 3.760620e+05
8.487723e+00 3.768950e+05
8.494766e+00 3.768390e+05
8.501814e+00 3.769650e+05
8.508869e+00 3.770890e+05
8.515929e+00 3.750460e+05
8.522995e+00 3.764420e+05
8.530067e+00 3.757820e+05
8.537145e+00 3.747030e+05
8.544228e+00 3.753960e+05
8.551318e+00 3.738270e+05
8.558414e+00 3.744180e+05
8.565515e+00 3.738400e+05
8.572622e+00 3.745600e+05
8.579735e+00 3.740020e+05
8.586854e+00 3.729140e+05
8.593979e+00 3.746190e+05
8.601110e+00 3.727400e+05
8.608247e+00 3.719510e+05
8.615389e+00 3.701630e+05
8.622538e+00 3.718290e+05
8.629693e+00 3.726730e+05
8.636853e+00 3.719220e+05
8.644020e+00 3.711220e+05
8.651192e+00 3.710010e+05
8.658370e+00 3.706470e+05
8.665554e+00 3.690120e+05
8.672745e+00 3.697030e+05
8.679941e+00 3.701020e+05
8.687143e+00 3.688570e+05
8.694351e+00 3.690820e+05
8.701565e+00 3.686850e+05
8.708785e+00 3.679430e+05
8.716012e+00 3.675180e+05
8.723244e+00 3.685640e+05
8.730482e+00 3.665520e+05
8.737726e+00 3.679660e+05
8.744976e+00 3.668870e+05
8.752232e+00 3.670950e+05
8.759494e+00 3.670110e+05
8.766762e+00 3.671250e+05
8.774037e+00 3.658040e+05
8.781317e+00 3.666430e+05
8.788603e+00 3.639140e+05
8.795896e+00 3.663700e+05
8.803194e+00 3.652400e+05
8.810498e+00 3.652070e+05
8.817809e+00 3.651390e+05
8.825125e+00 3.657010e+05
8.832448e+00 3.644710e+05
8.839777e+00 3.636770e+05
8.847112e+00 3.627290e+05
8.854452e+00 3.630270e+05
8.861799e+00 3.640770e+05
8.869153e+00 3.607570e+05
8.876512e+00 3.623680e+05
8.883877e+00 3.628930e+05
8.891248e+00 3.622270e+05
8.898626e+00 3.610130e+05
8.906010e+00 3.606810e+05
8.913399e+00 3.610290e+05
8.920795e+00 3.609700e+05
8.928197e+00 3.604450e+05
8.935605e+00 3.601450e+05
8.943020e+00 3.615830e+05
8.950440e+00 3.605450e+05
8.957867e+00 3.596670e+05
8.965299e+00 3.583260e+05
8.972738e+00 3.584460e+05
8.980184e+00 3.596630e+05
8.987635e+00 3.576790e+05
8.995092e+00 3.576160e+05
9.002556e+00 3.564660e+05
9.010026e+00 3.565990e+05
9.017502e+00 3.573400e+05
9.024984e+00 3.573710e+05
9.032473e+00 3.564790e+05
9.039967e+00 3.563080e+05
9.047468e+00 3.559800e+05
9.054975e+00 3.559900e+05
9.062489e+00 3.554750e+05
9.070008e+00 3.549300e+05
9.077534e+00 3.539840e+05
9.085066e+00 3.556240e+05
9.092605e+00 3.552090e+05
9.100149e+00 3.543480e+05
9.107700e+00 3.549620e+05
9.115257e+00 3.531730e+05
9.122820e+00 3.541030e+05
9.130390e+00 3.536740e+05
9.137966e+00 3.526960e+05
9.145548e+00 3.530470e+05
9.153137e+00 3.529590e+05
9.160732e+00 3.517380e+05
9.168333e+00 3.516300e+05
9.175940e+00 3.519730e+05
9.183554e+00 3.519880e+05
9.191174e+00 3.514960e+05
9.198800e+00 3.517720e+05
9.206433e+00 3.508180e+05
9.214072e+00 3.497680e+05
9.221717e+00 3.507610e+05
9.229369e+00 3.495210e+05
9.237027e+00 3.504270e+05
9.244692e+00 3.494670e+05
9.252362e+00 3.491700e+05
9.260039e+00 3.487740e+05
9.267723e+00 3.482410e+05
9.275413e+00 3.497560e+05
9.283109e+00 3.473830e+05
9.290812e+00 3.469570e+05
9.298521e+00 3.470640e+05
9.306236e+00 3.464710e+05
9.313958e+00 3.467830e+05
9.321686e+00 3.473790e+05
9.329421e+00 3.460980e+05
9.337162e+00 3.459020e+05
9.344910e+00 3.471840e+05
9.352663e+00 3.460660e+05
9.360424e+00 3.447770e+05
9.368191e+00 3.447830e+05
9.375964e+00 3.445860e+05
9.383744e+00 3.442450e+05
9.391530e+00 3.442140e+05
9.399322e+00 3.441030e+05
9.407121e+00 3.437470e+05
9.414927e+00 3.446570e+05
9.422739e+00 3.436810e+05
9.430558e+00 3.429230e+05
9.438383e+00 3.430850e+05
9.446214e+00 3.434500e+05
9.454052e+00 3.433830e+05
9.461896e+00 3.426450e+05
9.469747e+00 3.425120e+05
9.477605e+00 3.422360e+05
9.485469e+00 3.416910e+05
9.493340e+00 3.417170e+05
9.501217e+00 3.427090e+05
9.509100e+00 3.415670e+05
9.516990e+00 3.399630e+05
9.524887e+00 3.408020e+05
9.532790e+00 3.404400e+05
9.540700e+00 3.403310e+05
9.548617e+00 3.395560e+05
9.556540e+00 3.399370e+05
9.564469e+00 3.388840e+05
9.572405e+00 3.395140e+05
9.580348e+00 3.382520e+05
9.588297e+00 3.390610e+05
9.596253e+00 3.382770e+05
9.604216e+00 3.385540e+05
9.612185e+00 3.374490e+05
9.620160e+00 3.379650e+05
9.628143e+00 3.371630e+05
9.636132e+00 3.377360e+05
9.644127e+00 3.361630e+05
9.652129e+00 3.363470e+05
9.660138e+00 3.366300e+05
9.668154e+00 3.361060e+05
9.676176e+00 3.358080e+05
9.684205e+00 3.346950e+05
9.692240e+00 3.354630e+05
9.700282e+00 3.354260e+05
9.708331e+00 3.344300e+05
9.716387e+00 3.344370e+05
9.724449e+00 3.339950e+05
9.732518e+00 3.338670e+05
9.740593e+00 3.335390e+05
9.748675e+00 3.346070e+05
9.756764e+00 3.325240e+05
9.764860e+00 3.326130e+05
9.772962e+00 3.326280e+05
9.781071e+00 3.325250e+05
9.789187e+00 3.320020e+05
9.797310e+00 3.326810e+05
9.805439e+00 3.318060e+05
9.813575e+00 3.322840e+05
9.821718e+00 3.327470e+05
9.829868e+00 3.307020e+05
9.838024e+00 3.323870e+05
9.846187e+00 3.314730e+05
9.854357e+00 3.303860e+05
9.862534e+00 3.308150e+05
9.870717e+00 3.297420e+05
9.878907e+00 3.293000e+05
9.887104e+00 3.302560e+05
9.895308e+00 3.289790e+05
9.903519e+00 3.282590e+05
9.911736e+00 3.301500e+05
9.919960e+00 3.294480e+05
9.928191e+00 3.292480e+05
9.936429e+00 3.290020e+05
9.944674e+00 3.281810e+05
9.952926e+00 3.278010e+05
9.961184e+00 3.284370e+05
9.969449e+00 3.273810e+05
9.977721e+00 3.272500e+05
9.986000e+00 3.266780e+05
9.994286e+00 3.260460e+05
1.000258e+01 3.262940e+05
1.001088e+01 3.264930e+05
1.001919e+01 3.265060e+05
1.002750e+01 3.264440e+05
1.003582e+01 3.243230e+05
1.004415e+01 3.254160e+05
1.005248e+01 3.261730e+05
1.006082e+01 3.252110e+05
1.006917e+01 3.250360e+05
1.007752e+01 3.247780e+05
1.008589e+01 3.228110e+05
1.009425e+01 3.234960e+05
1.010263e+01 3.229100e+05
1.011101e+01 3.226980e+05
1.011940e+01 3.235660e+05
1.012780e+01 3.229520e+05
1.013620e+01 3.233510e+05
1.014461e+01 3.223760e+05
1.015303e+01 3.226070e+05
1.016146e+01 3.223610e+05
1.016989e+01 3.222930e+05
1.017833e+01 3.217820e+05
1.018677e+01 3.214840e+05
1.019522e+01 3.214120e+05
1.020368e+01 3.217640e+05
1.021215e+01 3.207640e+05
1.022062e+01 3.212800e+05
1.022910e+01 3.202250e+05
1.023759e+01 3.202720e+05
1.024609e+01 3.206480e+05
1.025459e+01 3.203450e+05
1.026310e+01 3.185660e+05
1.027161e+01 3.187090e+05
1.028013e+01 3.195550e+05
1.028866e+01 3.185380e+05
1.029720e+01 3.186400e+05
1.030575e+01 3.188480e+05
1.031430e+01 3.177550e+05
1.032285e+01 3.187540e+05
1.033142e+01 3.180350e+05
1.033999e+01 3.181340e+05
1.034857e+01 3.170580e+05
1.035716e+01 3.173410e+05
1.036575e+01 3.172900e+05
1.037435e+01 3.174140e+05
1.038296e+01 3.164340e+05
1.039158e+01 3.154160e+05
1.040020e+01 3.166040e+05
1.040883e+01 3.156610e+05
1.041747e+01 3.172240e+05
1.042611e+01 3.152250e+05
1.043476e+01 3.142330e+05
1.044342e+01 3.156360e+05
1.045208e+01 3.140330e+05
1.046076e+01 3.150860e+05
1.046944e+01 3.152340e+05
1.047812e+01 3.143250e+05
1.048682e+01 3.141670e+05
1.049552e+01 3.142230e+05
1.050423e+01 3.132050e+05
1.051294e+01 3.132080e+05
1.052167e+01 3.122670e+05
1.053040e+01 3.120760e+05
1.053914e+01 3.130460e+05
1.054788e+01 3.121070e+05
1.055663e+01 3.125690e+05
1.056539e+01 3.128100e+05
1.057416e+01 3.116850e+05
1.058293e+01 3.112860e+05
1.059171e+01 3.112280e+05
1.060050e+01 3.117690e+05
1.060930e+01 3.101500e+05
1.061810e+01 3.107390e+05
1.062691e+01 3.109300e+05
1.063573e+01 3.097880e+05
1.064455e+01 3.099200e+05
1.065339e+01 3.089080e+05
1.066223e+01 3.093980e+05
1.067107e+01 3.093110e+05
1.067993e+01 3.084330e+05
1.068879e+01 3.081210e+05
1.069766e+01 3.090750e+05
1.070653e+01 3.084770e+05
1.071542e+01 3.087280e+05
1.072431e+01 3.082700e+05
1.073321e+01 3.074550e+05
1.074211e+01 3.080850e+05
1.075103e+01 3.076750e+05
1.075995e+01 3.073320e+05
1.076887e+01 3.065490e+05
1.077781e+01 3.073230e+05
1.078675e+01 3.072420e+05
1.079570e+01 3.066880e+05
1.080466e+01 3.064900e+05
1.081363e+01 3.067320e+05
1.082260e+01 3.055430e+05
1.083158e+01 3.061900e+05
1.084057e+01 3.065290e+05
1.084956e+01 3.052070e+05
1.085856e+01 3.044330e+05
1.086757e+01 3.050480e+05
1.087659e+01 3.042340e+05
1.088562e+01 3.045680e+05
1.089465e+01 3.045200e+05
1.090369e+01 3.040240e+05
1.091274e+01 3.044460e+05
1.092179e+01 3.036860e+05
1.093085e+01 3.029950e+05
1.093992e+01 3.031580e+05
1.094900e+01 3.026910e+05
1.095808e+01 3.022680e+05
1.096718e+01 3.017560e+05
1.097628e+01 3.024310e+05
1.098538e+01 3.020690e+05
1.099450e+01 3.018630e+05
1.100362e+01 3.014590e+05
1.101275e+01 3.017420e+05
1.102189e+01 3.011700e+05
1.103104e+01 3.013000e+05
1.104019e+01 3.016410e+05
1.104935e+01 3.008560e+05
1.105852e+01 3.006300e+05
1.106769e+01 3.010960e+05
1.107688e+01 3.002590e+05
1.108607e+01 3.004590e+05
1.109527e+01 2.998350e+05
1.110447e+01 2.999550e+05
1.111369e+01 3.000250e+05
1.112291e+01 2.996040e+05
1.113214e+01 2.994380e+05
1.114137e+01 3.002700e+05
1.115062e+01 2.983600e+05
1.115987e+01 2.983490e+05
1.116913e+01 2.981890e+05
1.117840e+01 2.981360e+05
1.118767e+01 2.974190e+05
1.119696e+01 2.973590e+05
1.120625e+01 2.981440e+05
1.121555e+01 2.983910e+05
1.122485e+01 2.959750e+05
1.123417e+01 2.976970e+05
1.124349e+01 2.958300e+05
1.125282e+01 2.968340e+05
1.126215e+01 2.979490e+05
1.127150e+01 2.961480e+05
1.128085e+01 2.963840e+05
1.129021e+01 2.962140e+05
1.129958e+01 2.949340e+05
1.130896e+01 2.944060e+05
1.131834e+01 2.953300e+05
1.132773e+01 2.955750e+05
1.133713e+01 2.943780e+05
1.134654e+01 2.949430e+05
1.135595e+01 2.948490e+05
1.136537e+01 2.948140e+05
1.137480e+01 2.932000e+05
1.138424e+01 2.937020e+05
1.139369e+01 2.934070e+05
1.140314e+01 2.935560e+05
1.141260e+01 2.937840e+05
1.142207e+01 2.934360e+05
1.143155e+01 2.925310e+05
1.144104e+01 2.925010e+05
1.145053e+01 2.922090e+05
1.146003e+01 2.914480e+05
1.146954e+01 2.921720e+05
1.147906e+01 2.920380e+05
1.148858e+01 2.920250e+05
1.149811e+01 2.920810e+05
1.150765e+01 2.916820e+05
1.151720e+01 2.913750e+05
1.152676e+01 2.907940e+05
1.153632e+01 2.898210e+05
1.154590e+01 2.894430e+05
1.155548e+01 2.904030e+05
1.156506e+01 2.897810e+05
1.157466e+01 2.893920e+05
1.158426e+01 2.889640e+05
1.159388e+01 2.891650e+05
1.160350e+01 2.889910e+05
1.161312e+01 2.888810e+05
1.162276e+01 2.879730e+05
1.163240e+01 2.885560e+05
1.164206e+01 2.885810e+05
1.165172e+01 2.887180e+05
1.166138e+01 2.889860e+05
1.167106e+01 2.870110e+05
1.168074e+01 2.881320e+05
1.169044e+01 2.868020e+05
1.170014e+01 2.862130e+05
1.170984e+01 2.876850e+05
1.171956e+01 2.865640e+05
1.172929e+01 2.875870e+05
1.173902e+01 2.873210e+05
1.174876e+01 2.862100e+05
1.175851e+01 2.862290e+05
1.176826e+01 2.867610e+05
1.177803e+01 2.862690e+05
1.178780e+01 2.863100e+05
1.179758e+01 2.858310e+05
1.180737e+01 2.845280e+05
1.181717e+01 2.848960e+05
1.182697e+01 2.841480e+05
1.183679e+01 2.843490e+05
1.184661e+01 2.848650e+05
1.185644e+01 2.851650e+05
1.186628e+01 2.841870e+05
1.187612e+01 2.842280e+05
1.188598e+01 2.843390e+05
1.189584e+01 2.839080e+05
1.190571e+01 2.828510e+05
1.191559e+01 2.824770e+05
1.192547e+01 2.825760e+05
1.193537e+01 2.825050e+05
1.194527e+01 2.830620e+05
1.195518e+01 2.825330e+05
1.196510e+01 2.821400e+05
1.197503e+01 2.827380e+05
1.198497e+01 2.821190e+05
1.199491e+01 2.816300e+05
1.200487e+01 2.812750e+05
1.201483e+01 2.806900e+05
1.202480e+01 2.814210e+05
1.203477e+01 2.810840e+05
1.204476e+01 2.811490e+05
1.205475e+01 2.813900e+05
1.206476e+01 2.798460e+05
1.207477e+01 2.795070e+05
1.208479e+01 2.798080e+05
1.209481e+01 2.802190e+05
1.210485e+01 2.800460e+05
1.211489e+01 2.799870e+05
1.212495e+01 2.792400e+05
1.213501e+01 2.798410e+05
1.214507e+01 2.784360e+05
1.215515e+01 2.786660e+05
1.216524e+01 2.792500e+05
1.217533e+01 2.781680e+05
1.218543e+01 2.779210e+05
1.219555e+01 2.785720e+05
1.220566e+01 2.771540e+05
1.221579e+01 2.781160e+05
1.222593e+01 2.780940e+05
1.223607e+01 2.778920e+05
1.224623e+01 2.771600e+05
1.225639e+01 2.770220e+05
1.226656e+01 2.767540e+05
1.227673e+01 2.764980e+05
1.228692e+01 2.768240e+05
1.229712e+01 2.758630e+05
1.230732e+01 2.763330e+05
1.231753e+01 2.760430e+05
1.232775e+01 2.750640e+05
1.233798e+01 2.766760e+05
1.234822e+01 2.752820e+05
1.235846e+01 2.754250e+05
1.236872e+01 2.751470e+05
1.237898e+01 2.751040e+05
1.238925e+01 2.746590e+05
1.239953e+01 2.741870e+05
1.240982e+01 2.747880e+05
1.242012e+01 2.743480e+05
1.243042e+01 2.736650e+05
1.244074e+01 2.740440e+05
1.245106e+01 2.738910e+05
1.246139e+01 2.723590e+05
1.247173e+01 2.730790e+05
1.248208e+01 2.731010e+05
1.249244e+01 2.731210e+05
1.250280e+01 2.725470e+05
1.251318e+01 2.726520e+05
1.252356e+01 2.726830e+05
1.253395e+01 2.723040e+05
1.254435e+01 2.721350e+05
1.255476e+01 2.717160e+05
1.256518e+01 2.731410e+05
1.257560e+01 2.714540e+05
1.258604e+01 2.707750e+05
1.259648e+01 2.713020e+05
1.260693e+01 2.711740e+05
1.261739e+01 2.715960e+05
1.262786e+01 2.698670e+05
1.263834e+01 2.711510e+05
1.264883e+01 2.701740e+05
1.265932e+01 2.703890e+05
1.266983e+01 2.700040e+05
1.268034e+01 2.703470e+05
1.269086e+01 2.700900e+05
1.270139e+01 2.698290e+05
1.271193e+01 2.693430e+05
1.272248e+01 2.688090e+05
1.273304e+01 2.688270e+05
1.274360e+01 2.686550e+05
1.275417e+01 2.691890e+05
1.276476e+01 2.678150e+05
1.277535e+01 2.690520e+05
1.278595e+01 2.690590e+05
1.279656e+01 2.683240e+05
1.280718e+01 2.684730e+05
1.281780e+01 2.680600e+05
1.282844e+01 2.682500e+05
1.283908e+01 2.677340e+05
1.284974e+01 2.669360e+05
1.286040e+01 2.670380e+05
1.287107e+01 2.670620e+05
1.288175e+01 2.662530e+05
1.289244e+01 2.668860e+05
1.290313e+01 2.657410e+05
1.291384e+01 2.658300e+05
1.292456e+01 2.661370e+05
1.293528e+01 2.661460e+05
1.294601e+01 2.664920e+05
1.295676e+01 2.649460e+05
1.296751e+01 2.652050e+05
1.297827e+01 2.654750e+05
1.298903e+01 2.639750e+05
1.299981e+01 2.650680e+05
1.301060e+01 2.643650e+05
1.302139e+01 2.651170e+05
1.303220e+01 2.648660e+05
1.304301e+01 2.643530e+05
1.305384e+01 2.635530e+05
1.306467e+01 2.635060e+05
1.307551e+01 2.640150e+05
1.308636e+01 2.633140e+05
1.309721e+01 2.626270e+05
1.310808e+01 2.623930e+05
1.311896e+01 2.634530e+05
1.312984e+01 2.621710e+05
1.314074e+01 2.622720e+05
1.315164e+01 2.629900e+05
1.316255e+01 2.622930e+05
1.317348e+01 2.639250e+05
1.318441e+01 2.626140e+05
1.319535e+01 2.616660e+05
1.320630e+01 2.611520e+05
1.321725e+01 2.618580e+05
1.322822e+01 2.620830e+05
1.323920e+01 2.612550e+05
1.325018e+01 2.610780e+05
1.326118e+01 2.612160e+05
1.327218e+01 2.600480e+05
1.328319e+01 2.611280e+05
1.329421e+01 2.596630e+05
1.330524e+01 2.593930e+05
1.331628e+01 2.600540e+05
1.332733e+01 2.597380e+05
1.333839e+01 2.594820e+05
1.334946e+01 2.589540e+05
1.336054e+01 2.586060e+05
1.337162e+01 2.598770e+05
1.338272e+01 2.583260e+05
1.339382e+01 2.586610e+05
1.340493e+01 2.584650e+05
1.341606e+01 2.583710e+05
1.342719e+01 2.589940e+05
1.343833e+01 2.583660e+05
1.344948e+01 2.580640e+05
1.346064e+01 2.580940e+05
1.347181e+01 2.583550e+05
1.348299e+01 2.580230e+05
1.349418e+01 2.570530e+05
1.350537e+01 2.579900e+05
1.351658e+01 2.571750e+05
1.352779e+01 2.569820e+05
1.353902e+01 2.575720e+05
1.355025e+01 2.569390e+05
1.356150e+01 2.563700e+05
1.357275e+01 2.559010e+05
1.358401e+01 2.561670e+05
1.359528e+01 2.565760e+05
1.360656e+01 2.561370e+05
1.361785e+01 2.562580e+05
1.362915e+01 2.560970e+05
1.364046e+01 2.558580e+05
1.365178e+01 2.558470e+05
1.366311e+01 2.548090e+05
1.367444e+01 2.552210e+05
1.368579e+01 2.541550e+05
1.369715e+01 2.546100e+05
1.370851e+01 2.535930e+05
1.371989e+01 2.545770e+05
1.373127e+01 2.545630e+05
1.374266e+01 2.541810e+05
1.375407e+01 2.541260e+05
1.376548e+01 2.529500e+05
1.377690e+01 2.529140e+05
1.378833e+01 2.536310e+05
1.379977e+01 2.531580e+05
1.381122e+01 2.537390e+05
1.382268e+01 2.525260e+05
1.383415e+01 2.528490e+05
1.384563e+01 2.518380e+05
1.385712e+01 2.528020e+05
1.386862e+01 2.528810e+05
1.388012e+01 2.526310e+05
1.389164e+01 2.514440e+05
1.390317e+01 2.520850e+05
1.391470e+01 2.523880e+05
1.392625e+01 2.514430e+05
1.393781e+01 2.513650e+05
1.394937e+01 2.521460e+05
1.396094e+01 2.511660e+05
1.397253e+01 2.510330e+05
1.398412e+01 2.506300e+05
1.399573e+01 2.500610e+05
1.400734e+01 2.507350e+05
1.401896e+01 2.498950e+05
1.403059e+01 2.499580e+05
1.404224e+01 2.500930e+05
1.405389e+01 2.505090e+05
1.406555e+01 2.498280e+05
1.407722e+01 2.490490e+05
1.408890e+01 2.505220e+05
1.410059e+01 2.499150e+05
1.411229e+01 2.493600e+05
1.412400e+01 2.483850e+05
1.413572e+01 2.495060e+05
1.414745e+01 2.483790e+05
1.415919e+01 2.497190e+05
1.417094e+01 2.479330e+05
1.418269e+01 2.491580e+05
1.419446e+01 2.485680e+05
1.420624e+01 2.474060e+05
1.421803e+01 2.477030e+05
1.422982e+01 2.486610e+05
1.424163e+01 2.479340e+05
1.425345e+01 2.476840e+05
1.426528e+01 2.478960e+05
1.427711e+01 2.470350e+05
1.428896e+01 2.470780e+05
1.430081e+01 2.467190e+05
1.431268e+01 2.469570e+05
1.432456e+01 2.463740e+05
1.433644e+01 2.463710e+05
1.434834e+01 2.459530e+05
1.436024e+01 2.461760e+05
1.437216e+01 2.449820e+05
1.438408e+01 2.455950e+05
1.439602e+01 2.456640e+05
1.440796e+01 2.453070e+05
1.441992e+01 2.445210e+05
1.443188e+01 2.442190e+05
1.444386e+01 2.456280e+05
1.445584e+01 2.445160e+05
1.446784e+01 2.452650e+05
1.447984e+01 2.440580e+05
1.449186e+01 2.446380e+05
1.450388e+01 2.444170e+05
1.451592e+01 2.438800e+05
1.452796e+01 2.430660e+05
1.454002e+01 2.441120e+05
1.455208e+01 2.435610e+05
1.456416e+01 2.429990e+05
1.457624e+01 2.434680e+05
1.458833e+01 2.437950e+05
1.460044e+01 2.436050e+05
1.461255e+01 2.429190e+05
1.462468e+01 2.424220e+05
1.463681e+01 2.432640e+05
1.464896e+01 2.432950e+05
1.466111e+01 2.424280e+05
1.467328e+01 2.426200e+05
1.468545e+01 2.408560e+05
1.469764e+01 2.419650e+05
1.470983e+01 2.415080e+05
1.472204e+01 2.407070e+05
1.473426e+01 2.413620e+05
1.474648e+01 2.417170e+05
1.475872e+01 2.412350e+05
1.477096e+01 2.405200e+05
1.478322e+01 2.408170e+05
1.479549e+01 2.411610e+05
1.480776e+01 2.400730e+05
1.482005e+01 2.397070e+05
1.483235e+01 2.406310e+05
1.484465e+01 2.405930e+05
1.485697e+01 2.391810e+05
1.486930e+01 2.393530e+05
1.488164e+01 2.394690e+05
1.489398e+01 2.397020e+05
1.490634e+01 2.396550e+05
1.491871e+01 2.391030e+05
1.493109e+01 2.400080e+05
1.494348e+01 2.399120e+05
1.495588e+01 2.379400e+05
1.496829e+01 2.384020e+05
1.498071e+01 2.383340e+05
1.499314e+01 2.386130e+05
1.500558e+01 2.377470e+05
1.501803e+01 2.378370e+05
1.503049e+01 2.377760e+05
1.504296e+01 2.379340e+05
1.505544e+01 2.381630e+05
1.506794e+01 2.370910e+05
1.508044e+01 2.375430e+05
1.509295e+01 2.369310e+05
1.510547e+01 2.380540e+05
1.511801e+01 2.368650e+05
1.513055e+01 2.357140e+05
1.514311e+01 2.368260e+05
1.515567e+01 2.367730e+05
1.516825e+01 2.361000e+05
1.518083e+01 2.363440e+05
1.519343e+01 2.348940e+05
1.520604e+01 2.359400e+05
1.521865e+01 2.366210e+05
1.523128e+01 2.351430e+05
1.524392e+01 2.349290e+05
1.525657e+01 2.350410e+05
1.526923e+01 2.345280e+05
1.528190e+01 2.343190e+05
1.529458e+01 2.345930e+05
1.530727e+01 2.345540e+05
1.531997e+01 2.343470e+05
1.533268e+01 2.338200e+05
1.534540e+01 2.344080e+05
1.535814e+01 2.334990e+05
1.537088e+01 2.342770e+05
1.538363e+01 2.339210e+05
1.539640e+01 2.330800e+05
1.540917e+01 2.340200e+05
1.542196e+01 2.333820e+05
1.543475e+01 2.327660e+05
1.544756e+01 2.334190e+05
1.546038e+01 2.334880e+05
1.547321e+01 2.334200e+05
1.548605e+01 2.329690e+05
1.549890e+01 2.331640e+05
1.551176e+01 2.339550e+05
1.552463e+01 2.323330e+05
1.553751e+01 2.333220e+05
1.555040e+01 2.321430e+05
1.556330e+01 2.312030e+05
1.557622e+01 2.318760e+05
1.558914e+01 2.320480e+05
1.560208e+01 2.310130e+05
1.561502e+01 2.314370e+05
1.562798e+01 2.314870e+05
1.564095e+01 2.307050e+05
1.565392e+01 2.309960e+05
1.566691e+01 2.308150e+05
1.567991e+01 2.307290e+05
1.569292e+01 2.302560e+05
1.570594e+01 2.313110e+05
1.571898e+01 2.303670e+05
1.573202e+01 2.308810e+05
1.574507e+01 2.310970e+05
1.575814e+01 2.303240e+05
1.577121e+01 2.294350e+05
1.578430e+01 2.294610e+05
1.579740e+01 2.294370e+05
1.581050e+01 2.294400e+05
1.582362e+01 2.290230e+05
1.583675e+01 2.292430e+05
1.584989e+01 2.288710e+05
1.586304e+01 2.284310e+05
1.587621e+01 2.287440e+05
1.588938e+01 2.282930e+05
1.590256e+01 2.277790e+05
1.591576e+01 2.280770e+05
1.592897e+01 2.275280e+05
1.594218e+01 2.280850e+05
1.595541e+01 2.273830e+05
1.596865e+01 2.287450e+05
1.598190e+01 2.273440e+05
1.599516e+01 2.276410e+05
1.600843e+01 2.268170e+05
1.602171e+01 2.272050e+05
1.603501e+01 2.264600e+05
1.604831e+01 2.277500e+05
1.606163e+01 2.271220e+05
1.607496e+01 2.282050e+05
1.608830e+01 2.262860e+05
1.610164e+01 2.266430e+05
1.611500e+01 2.268910e+05
1.612838e+01 2.259100e+05
1.614176e+01 2.255450e+05
1.615515e+01 2.263660e+05
1.616856e+01 2.258390e+05
1.618197e+01 2.260580e+05
1.619540e+01 2.258570e+05
1.620884e+01 2.249980e+05
1.622229e+01 2.250940e+05
1.623575e+01 2.240440e+05
1.624922e+01 2.260560e+05
1.626270e+01 2.255000e+05
1.627620e+01 2.248700e+05
1.628970e+01 2.241110e+05
1.630322e+01 2.236590e+05
1.631675e+01 2.243460e+05
1.633028e+01 2.233860e+05
1.634383e+01 2.244110e+05
1.635740e+01 2.239030e+05
1.637097e+01 2.241590e+05
1.638455e+01 2.245100e+05
1.639815e+01 2.230290e+05
1.641175e+01 2.233940e+05
1.642537e+01 2.226390e+05
1.643900e+01 2.235890e+05
1.645264e+01 2.227050e+05
1.646629e+01 2.227850e+05
1.647995e+01 2.220220e+05
1.649363e+01 2.225910e+05
1.650731e+01 2.225910e+05
1.652101e+01 2.226830e+05
1.653472e+01 2.216780e+05
1.654844e+01 2.205560e+05
1.656217e+01 2.216360e+05
1.657591e+01 2.210740e+05
1.658967e+01 2.208180e+05
1.660343e+01 2.211250e+05
1.661721e+01 2.203880e+05
1.663100e+01 2.212100e+05
1.664480e+01 2.216460e+05
1.665861e+01 2.209850e+05
1.667243e+01 2.216970e+05
1.668626e+01 2.210380e+05
1.670011e+01 2.196890e+05
1.671397e+01 2.202730e+05
1.672783e+01 2.209000e+05
1.674171e+01 2.201260e+05
1.675561e+01 2.202260e+05
1.676951e+01 2.197000e+05
1.678342e+01 2.197360e+05
1.679735e+01 2.188730e+05
1.681129e+01 2.194520e+05
1.682524e+01 2.183910e+05
1.683920e+01 2.192050e+05
1.685317e+01 2.192870e+05
1.686715e+01 2.198180e+05
1.688115e+01 2.193040e+05
1.689516e+01 2.190260e+05
1.690917e+01 2.183120e+05
1.692320e+01 2.185710e+05
1.693725e+01 2.179610e+05
1.695130e+01 2.176350e+05
1.696537e+01 2.182430e+05
1.697944e+01 2.181400e+05
1.699353e+01 2.180860e+05
1.700763e+01 2.180120e+05
1.702174e+01 2.178940e+05
1.703587e+01 2.166840e+05
1.705000e+01 2.173300e+05
1.706415e+01 2.166720e+05
1.707831e+01 2.175070e+05
1.709248e+01 2.163340e+05
1.710666e+01 2.166710e+05
1.712086e+01 2.164130e+05
1.713506e+01 2.162590e+05
1.714928e+01 2.162140e+05
1.716351e+01 2.163160e+05
1.717775e+01 2.165490e+05
1.719200e+01 2.163130e+05
1.720627e+01 2.167570e+05
1.722055e+01 2.154800e+05
1.723483e+01 2.152550e+05
1.724914e+01 2.152680e+05
1.726345e+01 2.151360e+05
1.727777e+01 2.156760e+05
1.729211e+01 2.153640e+05
1.730646e+01 2.158270e+05
1.732082e+01 2.150430e+05
1.733519e+01 2.144110e+05
1.734957e+01 2.149540e+05
1.736397e+01 2.139100e+05
1.737838e+01 2.142830e+05
