izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
99        9.738664e-01    9.253440e+14    2.811301e+00    4.665615e+00    6.570503e-01    1.812958e+00    4.175871e+00    6.030765e+00    7.525485e+00    8.009577e+00    7.348264e+00    6.158026e+00    4.407715e+00    3.488495e+00    3.223589e+00    2.895586e+00    2.234606e+00
100       9.813692e-01    9.339840e+14    2.738305e+00    4.547387e+00    6.377853e-01    1.763401e+00    4.070979e+00    5.870654e+00    7.316509e+00    7.779561e+00    7.134155e+00    5.977503e+00    4.278166e+00    3.385915e+00    3.128789e+00    2.810424e+00    2.168878e+00
101       9.888321e-01    9.400320e+14    2.671028e+00    4.438569e+00    6.200265e-01    1.717711e+00    3.974398e+00    5.723384e+00    7.124419e+00    7.568287e+00    6.937560e+00    5.811780e+00    4.159251e+00    3.291757e+00    3.041773e+00    2.732255e+00    2.108547e+00
102       9.965635e-01    9.486720e+14    2.605023e+00    4.331878e+00    6.026019e-01    1.672877e+00    3.879689e+00    5.579040e+00    6.936204e+00    7.361350e+00    6.745032e+00    5.649502e+00    4.042815e+00    3.199562e+00    2.956571e+00    2.655716e+00    2.049475e+00
103       1.004756e+00    9.555840e+14    2.537594e+00    4.222943e+00    5.848000e-01    1.627069e+00    3.782974e+00    5.431698e+00    6.744131e+00    7.150235e+00    6.548644e+00    5.483985e+00    3.924059e+00    3.105532e+00    2.869673e+00    2.577653e+00    1.989226e+00
104       1.013115e+00    9.650880e+14    2.467188e+00    4.109264e+00    5.662107e-01    1.579232e+00    3.682030e+00    5.277983e+00    6.543805e+00    6.930119e+00    6.343913e+00    5.311451e+00    3.800274e+00    3.007520e+00    2.779096e+00    2.496285e+00    1.926428e+00
105       1.021507e+00    9.728640e+14    2.396482e+00    3.995147e+00    5.475410e-01    1.531184e+00    3.580686e+00    5.123707e+00    6.342790e+00    6.709296e+00    6.138546e+00    5.138393e+00    3.676117e+00    2.909216e+00    2.688248e+00    2.414674e+00    1.863441e+00
106       1.030064e+00    9.823680e+14    2.326660e+00    3.882505e+00    5.291036e-01    1.483733e+00    3.480640e+00    4.971459e+00    6.144459e+00    6.491474e+00    5.935993e+00    4.967717e+00    3.553674e+00    2.812268e+00    2.598654e+00    2.334190e+00    1.801325e+00
107       1.038422e+00    9.910080e+14    2.256646e+00    3.769598e+00    5.106148e-01    1.436146e+00    3.380348e+00    4.818880e+00    5.945735e+00    6.273268e+00    5.733103e+00    4.796768e+00    3.431039e+00    2.715169e+00    2.508920e+00    2.253580e+00    1.739111e+00
108       1.046840e+00    1.001376e+15    2.189407e+00    3.661217e+00    4.928576e-01    1.390439e+00    3.284063e+00    4.672453e+00    5.755066e+00    6.063962e+00    5.538512e+00    4.632823e+00    3.313433e+00    2.622052e+00    2.422867e+00    2.176277e+00    1.679450e+00
109       1.055287e+00    1.010880e+15    2.122838e+00    3.553988e+00    4.752756e-01    1.345180e+00    3.188785e+00    4.527630e+00    5.566551e+00    5.857099e+00    5.346226e+00    4.470838e+00    3.197238e+00    2.530055e+00    2.337848e+00    2.099903e+00    1.620506e+00
110       1.063788e+00    1.020384e+15    2.057141e+00    3.448274e+00    4.579217e-01    1.300501e+00    3.094825e+00    4.384929e+00    5.380894e+00    5.653493e+00    5.157019e+00    4.311473e+00    3.082934e+00    2.439555e+00    2.254214e+00    2.024773e+00    1.562523e+00
111       1.072765e+00    1.031616e+15    1.992090e+00    3.343675e+00    4.407411e-01    1.256258e+00    3.001833e+00    4.243803e+00    5.197375e+00    5.452334e+00    4.970130e+00    4.154082e+00    2.970053e+00    2.350184e+00    2.171623e+00    1.950581e+00    1.505263e+00
112       1.081702e+00    1.041984e+15    1.924671e+00    3.235266e+00    4.229496e-01    1.210419e+00    2.905444e+00    4.097599e+00    5.007331e+00    5.244093e+00    4.776689e+00    3.991184e+00    2.853226e+00    2.257689e+00    2.086145e+00    1.873795e+00    1.446001e+00
113       1.090993e+00    1.053216e+15    1.858579e+00    3.128809e+00    4.056201e-01    1.165611e+00    2.810751e+00    3.954377e+00    4.821584e+00    5.040881e+00    4.588045e+00    3.832368e+00    2.739339e+00    2.167523e+00    2.002819e+00    1.798943e+00    1.388233e+00
114       1.099793e+00    1.065312e+15    1.791045e+00    3.019914e+00    3.879816e-01    1.119905e+00    2.713868e+00    3.808093e+00    4.632125e+00    4.833806e+00    4.395892e+00    3.670623e+00    2.623359e+00    2.075701e+00    1.917964e+00    1.722718e+00    1.329404e+00
115       1.108856e+00    1.076544e+15    1.728262e+00    2.918575e+00    3.716489e-01    1.077490e+00    2.623684e+00    3.672160e+00    4.456314e+00    4.641834e+00    4.217827e+00    3.520761e+00    2.515906e+00    1.990631e+00    1.839349e+00    1.652097e+00    1.274902e+00
116       1.117776e+00    1.088640e+15    1.664641e+00    2.815704e+00    3.552053e-01    1.034633e+00    2.532100e+00    3.534506e+00    4.278683e+00    4.448183e+00    4.038325e+00    3.369729e+00    2.407627e+00    1.904909e+00    1.760131e+00    1.580936e+00    1.219982e+00
117       1.127102e+00    1.100736e+15    1.602973e+00    2.715798e+00    3.393836e-01    9.932261e-01    2.443117e+00    3.401183e+00    4.107080e+00    4.261442e+00    3.865360e+00    3.224242e+00    2.303335e+00    1.822345e+00    1.683832e+00    1.512397e+00    1.167086e+00
118       1.135905e+00    1.111968e+15    1.539151e+00    2.612030e+00    3.232330e-01    9.506317e-01    2.350619e+00    3.263403e+00    3.930583e+00    4.070023e+00    3.688317e+00    3.075408e+00    2.196670e+00    1.737906e+00    1.605801e+00    1.442302e+00    1.112990e+00
119       1.142626e+00    1.122336e+15    1.479371e+00    2.514453e+00    3.083372e-01    9.110031e-01    2.263561e+00    3.134557e+00    3.766406e+00    3.892638e+00    3.524521e+00    2.937799e+00    2.098074e+00    1.659859e+00    1.533677e+00    1.377515e+00    1.062991e+00
120       1.149251e+00    1.130112e+15    1.433835e+00    2.439759e+00    2.972127e-01    8.810739e-01    2.196845e+00    3.036612e+00    3.642440e+00    3.759352e+00    3.401702e+00    2.834701e+00    2.024231e+00    1.601408e+00    1.479664e+00    1.328997e+00    1.025547e+00
121       1.155793e+00    1.137888e+15    1.388606e+00    2.365073e+00    2.864621e-01    8.516915e-01    2.130037e+00    2.939593e+00    3.520779e+00    3.629427e+00    3.282333e+00    2.734616e+00    1.952580e+00    1.544698e+00    1.427260e+00    1.281925e+00    9.892201e-01
122       1.162289e+00    1.145664e+15    1.342530e+00    2.288069e+00    2.760665e-01    8.224022e-01    2.060971e+00    2.841256e+00    3.399576e+00    3.501657e+00    3.165609e+00    2.636972e+00    1.882742e+00    1.489432e+00    1.376193e+00    1.236055e+00    9.538217e-01
123       1.168905e+00    1.153440e+15    1.295793e+00    2.209259e+00    2.659455e-01    7.931821e-01    1.990146e+00    2.741887e+00    3.278717e+00    3.375546e+00    3.050928e+00    2.541213e+00    1.814305e+00    1.435282e+00    1.326157e+00    1.191113e+00    9.191406e-01
124       1.175488e+00    1.159488e+15    1.248513e+00    2.129404e+00    2.557853e-01    7.637133e-01    1.918358e+00    2.641434e+00    3.156840e+00    3.248617e+00    2.935602e+00    2.444950e+00    1.745517e+00    1.380856e+00    1.275867e+00    1.145943e+00    8.842833e-01
125       1.182080e+00    1.166400e+15    1.201845e+00    2.050503e+00    2.458047e-01    7.346816e-01    1.847411e+00    2.542324e+00    3.036778e+00    3.123728e+00    2.822191e+00    2.350306e+00    1.677892e+00    1.327351e+00    1.226429e+00    1.101537e+00    8.500164e-01
126       1.188603e+00    1.174176e+15    1.155504e+00    1.972101e+00    2.359273e-01    7.058919e-01    1.776903e+00    2.443940e+00    2.917720e+00    2.999988e+00    2.709867e+00    2.256583e+00    1.610930e+00    1.274371e+00    1.177475e+00    1.057568e+00    8.160858e-01
127       1.195201e+00    1.180224e+15    1.110145e+00    1.895328e+00    2.262782e-01    6.777340e-01    1.707853e+00    2.347656e+00    2.801279e+00    2.879027e+00    2.600089e+00    2.164993e+00    1.545494e+00    1.222599e+00    1.129638e+00    1.014601e+00    7.829289e-01
128       1.201248e+00    1.187136e+15    1.064741e+00    1.818455e+00    2.166332e-01    6.495638e-01    1.638708e+00    2.251288e+00    2.684788e+00    2.758058e+00    2.490322e+00    2.073419e+00    1.480071e+00    1.170837e+00    1.081810e+00    9.716424e-01    7.497788e-01
129       1.207538e+00    1.194048e+15    1.023538e+00    1.748677e+00    2.078928e-01    6.240145e-01    1.575942e+00    2.163850e+00    2.579137e+00    2.648383e+00    2.390819e+00    1.990412e+00    1.420770e+00    1.123919e+00    1.038459e+00    9.327045e-01    7.197312e-01
130       1.215021e+00    1.200960e+15    9.811165e-01    1.676810e+00    1.989080e-01    5.977256e-01    1.511292e+00    2.073837e+00    2.470430e+00    2.535580e+00    2.288496e+00    1.905059e+00    1.359795e+00    1.075677e+00    9.938838e-01    8.926678e-01    6.888357e-01
131       1.221374e+00    1.208736e+15    9.311882e-01    1.592209e+00    1.883442e-01    5.667975e-01    1.435183e+00    1.967905e+00    2.342540e+00    2.402906e+00    2.168163e+00    1.804688e+00    1.288093e+00    1.018948e+00    9.414664e-01    8.455871e-01    6.525045e-01
132       1.227920e+00    1.215648e+15    8.893035e-01    1.521232e+00    1.794848e-01    5.408549e-01    1.371330e+00    1.879042e+00    2.235266e+00    2.291627e+00    2.067238e+00    1.720506e+00    1.227956e+00    9.713697e-01    8.975043e-01    8.061010e-01    6.220339e-01
133       1.234360e+00    1.223424e+15    8.466380e-01    1.448921e+00    1.704679e-01    5.144376e-01    1.306274e+00    1.788529e+00    2.126030e+00    2.178337e+00    1.964499e+00    1.634815e+00    1.166742e+00    9.229387e-01    8.527545e-01    7.659073e-01    5.910173e-01
134       1.240786e+00    1.231200e+15    8.051338e-01    1.378563e+00    1.617048e-01    4.887490e-01    1.242972e+00    1.700487e+00    2.019809e+00    2.068199e+00    1.864629e+00    1.551521e+00    1.107241e+00    8.758636e-01    8.092577e-01    7.268391e-01    5.608691e-01
135       1.248512e+00    1.239840e+15    7.641954e-01    1.309145e+00    1.530730e-01    4.634241e-01    1.180513e+00    1.613656e+00    1.915093e+00    1.959660e+00    1.766225e+00    1.469453e+00    1.048619e+00    8.294833e-01    7.664028e-01    6.883475e-01    5.311660e-01
136       1.256142e+00    1.250208e+15    7.155335e-01    1.226594e+00    1.428348e-01    4.333471e-01    1.106230e+00    1.510464e+00    1.790731e+00    1.830827e+00    1.649449e+00    1.372075e+00    9.790618e-01    7.744527e-01    7.155552e-01    6.426770e-01    4.959232e-01
137       1.263949e+00    1.260576e+15    6.681153e-01    1.146113e+00    1.328825e-01    4.040669e-01    1.033801e+00    1.409930e+00    1.669667e+00    1.705486e+00    1.535872e+00    1.277373e+00    9.114203e-01    7.209380e-01    6.661084e-01    5.982647e-01    4.616513e-01
138       1.271926e+00    1.270080e+15    6.202168e-01    1.064743e+00    1.228737e-01    3.745412e-01    9.605587e-01    1.308417e+00    1.547594e+00    1.579240e+00    1.421531e+00    1.182056e+00    8.433444e-01    6.670803e-01    6.163448e-01    5.535681e-01    4.271600e-01
139       1.279715e+00    1.276992e+15    5.717091e-01    9.822064e-01    1.128176e-01    3.447324e-01    8.862401e-01    1.205686e+00    1.424361e+00    1.452049e+00    1.306439e+00    1.086147e+00    7.748564e-01    6.128981e-01    5.662817e-01    5.086027e-01    3.924616e-01
140       1.287286e+00    1.283904e+15    5.242846e-01    9.012408e-01    1.031503e-01    3.157792e-01    8.132834e-01    1.105395e+00    1.304689e+00    1.329053e+00    1.195358e+00    9.936535e-01    7.088295e-01    5.606660e-01    5.180211e-01    4.652567e-01    3.590132e-01
141       1.295097e+00    1.292544e+15    4.773006e-01    8.204758e-01    9.390643e-02    2.874805e-01    7.404008e-01    1.006334e+00    1.187769e+00    1.209949e+00    1.088235e+00    9.046065e-01    6.453073e-01    5.104215e-01    4.715983e-01    4.235624e-01    3.268399e-01
142       1.303236e+00    1.301184e+15    4.294098e-01    7.381519e-01    8.448416e-02    2.586356e-01    6.661113e-01    9.053621e-01    1.068592e+00    1.088546e+00    9.790450e-01    8.138412e-01    5.805592e-01    4.592075e-01    4.242796e-01    3.810635e-01    2.940459e-01
143       1.311025e+00    1.311552e+15    3.801676e-01    6.535049e-01    7.479600e-02    2.289768e-01    5.897255e-01    8.015404e-01    9.460517e-01    9.637182e-01    8.667737e-01    7.205146e-01    5.139841e-01    4.065482e-01    3.756257e-01    3.373654e-01    2.603264e-01
144       1.319609e+00    1.319328e+15    3.337294e-01    5.736781e-01    6.565953e-02    2.010069e-01    5.176895e-01    7.036307e-01    8.304898e-01    8.459982e-01    7.608957e-01    6.325024e-01    4.511999e-01    3.568876e-01    3.297423e-01    2.961555e-01    2.285270e-01
145       1.327825e+00    1.331424e+15    2.832518e-01    4.869074e-01    5.572832e-02    1.706039e-01    4.393873e-01    5.972043e-01    7.048755e-01    7.180383e-01    6.458078e-01    5.368344e-01    3.829545e-01    3.029072e-01    2.798677e-01    2.513611e-01    1.939616e-01
146       1.336138e+00    1.345248e+15    2.356635e-01    4.051036e-01    4.636558e-02    1.419413e-01    3.655672e-01    4.968699e-01    5.864516e-01    5.974030e-01    5.373077e-01    4.466426e-01    3.186155e-01    2.520167e-01    2.328480e-01    2.091307e-01    1.613747e-01
147       1.344126e+00    1.363392e+15    1.884408e-01    3.239281e-01    3.707475e-02    1.134988e-01    2.923141e-01    3.973061e-01    4.689372e-01    4.776941e-01    4.296408e-01    3.571434e-01    2.547707e-01    2.015171e-01    1.861895e-01    1.672246e-01    1.290381e-01
148       1.352329e+00    1.418688e+15    1.441296e-01    2.477576e-01    2.835676e-02    8.680998e-02    2.235775e-01    3.038810e-01    3.586684e-01    3.653661e-01    3.286124e-01    2.731624e-01    1.948623e-01    1.541311e-01    1.424077e-01    1.279024e-01    9.869528e-02
149       1.356488e+00    1.468800e+15    1.010012e-01    1.736202e-01    1.987147e-02    6.083353e-02    1.566756e-01    2.129496e-01    2.513428e-01    2.560363e-01    2.302805e-01    1.914231e-01    1.365530e-01    1.080099e-01    9.979454e-02    8.962971e-02    6.916234e-02
150       1.360493e+00    1.524960e+15    8.070041e-02    1.387233e-01    1.587739e-02    4.860626e-02    1.251845e-01    1.701477e-01    2.008240e-01    2.045742e-01    1.839952e-01    1.529479e-01    1.091064e-01    8.630039e-02    7.973628e-02    7.161453e-02    5.526102e-02
151       1.364838e+00    1.569024e+15    6.251282e-02    1.074590e-01    1.229907e-02    3.765178e-02    9.697146e-02    1.318012e-01    1.555639e-01    1.584689e-01    1.425279e-01    1.184777e-01    8.451692e-02    6.685072e-02    6.176597e-02    5.547464e-02    4.280674e-02
152       1.366924e+00    1.632096e+15    4.404475e-02    7.571257e-02    8.665578e-03    2.652837e-02    6.832334e-02    9.286339e-02    1.096059e-01    1.116527e-01    1.004211e-01    8.347605e-02    5.954822e-02    4.710112e-02    4.351855e-02    3.908585e-02    3.016042e-02
153       1.368937e+00    1.657152e+15    3.575696e-02    6.146592e-02    7.034998e-03    2.153659e-02    5.546710e-02    7.538952e-02    8.898165e-02    9.064328e-02    8.152509e-02    6.776857e-02    4.834318e-02    3.823822e-02    3.532977e-02    3.173117e-02    2.448521e-02
154       1.370395e+00    1.696032e+15    2.818604e-02    4.845157e-02    5.545458e-03    1.697659e-02    4.372290e-02    5.942709e-02    7.014132e-02    7.145113e-02    6.426356e-02    5.341975e-02    3.810735e-02    3.014193e-02    2.784930e-02    2.501264e-02    1.930089e-02
155       1.372036e+00    1.720224e+15    2.290792e-02    3.937853e-02    4.507015e-03    1.379755e-02    3.553535e-02    4.829876e-02    5.700665e-02    5.807118e-02    5.222956e-02    4.341636e-02    3.097136e-02    2.449755e-02    2.263424e-02    2.032877e-02    1.568660e-02
156       1.373266e+00    1.759104e+15    1.718571e-02    2.954209e-02    3.381199e-03    1.035104e-02    2.665890e-02    3.623412e-02    4.276685e-02    4.356547e-02    3.918304e-02    3.257130e-02    2.323496e-02    1.837826e-02    1.698039e-02    1.525081e-02    1.176821e-02
157       1.374388e+00    1.784160e+15    1.305246e-02    2.243707e-02    2.568004e-03    7.861562e-03    2.024731e-02    2.751964e-02    3.248121e-02    3.308777e-02    2.975933e-02    2.473775e-02    1.764684e-02    1.395820e-02    1.289652e-02    1.158291e-02    8.937902e-03
158       1.375159e+00    1.812672e+15    9.414458e-03    1.618338e-02    1.852246e-03    5.670375e-03    1.460395e-02    1.984932e-02    2.342800e-02    2.386549e-02    2.146476e-02    1.784280e-02    1.272829e-02    1.006775e-02    9.301983e-03    8.354505e-03    6.446715e-03
159       1.375758e+00    1.832544e+15    6.989112e-03    1.201423e-02    1.375072e-03    4.209576e-03    1.084169e-02    1.473575e-02    1.739249e-02    1.771728e-02    1.593502e-02    1.324615e-02    9.449233e-03    7.474101e-03    6.905612e-03    6.202223e-03    4.785916e-03
160       1.376174e+00    1.851552e+15    5.154063e-03    8.859792e-03    1.014035e-03    3.104318e-03    7.995113e-03    1.086676e-02    1.282595e-02    1.306546e-02    1.175115e-02    9.768266e-03    6.968260e-03    5.511715e-03    5.092487e-03    4.573779e-03    3.529335e-03
161       1.376652e+00    1.869696e+15    3.906556e-03    6.715337e-03    7.685946e-04    2.352938e-03    6.059948e-03    8.236531e-03    9.721512e-03    9.903051e-03    8.906861e-03    7.403920e-03    5.281637e-03    4.177640e-03    3.859884e-03    3.466725e-03    2.675082e-03
162       1.376886e+00    1.885248e+15    2.502183e-03    4.301232e-03    4.922916e-04    1.507077e-03    3.881449e-03    5.275570e-03    6.226714e-03    6.342991e-03    5.704922e-03    4.742276e-03    3.382935e-03    2.675815e-03    2.472289e-03    2.220468e-03    1.713414e-03
163       1.377103e+00    1.899936e+15    1.825287e-03    3.137653e-03    3.591157e-04    1.099379e-03    2.831431e-03    3.848411e-03    4.542249e-03    4.627070e-03    4.161614e-03    3.459384e-03    2.467776e-03    1.951947e-03    1.803480e-03    1.619782e-03    1.249897e-03
164       1.377229e+00    1.912032e+15    1.209786e-03    2.079612e-03    2.380191e-04    7.286599e-04    1.876650e-03    2.550697e-03    3.010567e-03    3.066786e-03    2.758285e-03    2.292853e-03    1.635622e-03    1.293735e-03    1.195332e-03    1.073579e-03    8.284219e-04
165       1.377326e+00    1.922400e+15    8.560004e-04    1.471458e-03    1.684137e-04    5.155733e-04    1.327849e-03    1.804780e-03    2.130168e-03    2.169946e-03    1.951662e-03    1.622339e-03    1.157307e-03    9.154001e-04    8.457737e-04    7.596252e-04    5.861612e-04
166       1.377400e+00    1.934496e+15    5.888220e-04    1.012180e-03    1.158477e-04    3.546504e-04    9.133956e-04    1.241465e-03    1.465291e-03    1.492654e-03    1.342501e-03    1.115968e-03    7.960835e-04    6.296816e-04    5.817873e-04    5.225279e-04    4.032062e-04
167       1.377428e+00    1.942272e+15    3.858675e-04    6.633031e-04    7.591745e-05    2.324099e-04    5.985675e-04    8.135581e-04    9.602362e-04    9.781676e-04    8.797696e-04    7.313175e-04    5.216904e-04    4.126437e-04    3.812576e-04    3.424236e-04    2.642295e-04
168       1.377463e+00    1.948320e+15    3.092684e-04    5.316299e-04    6.084697e-05    1.862739e-04    4.797450e-04    6.520575e-04    7.696184e-04    7.839901e-04    7.051253e-04    5.861426e-04    4.181289e-04    3.307292e-04    3.055736e-04    2.744486e-04    2.117770e-04
169       1.377489e+00    1.956960e+15    2.150921e-04    3.697415e-04    4.231825e-05    1.295510e-04    3.336562e-04    4.534973e-04    5.352593e-04    5.452547e-04    4.904052e-04    4.076544e-04    2.908031e-04    2.300178e-04    2.125223e-04    1.908753e-04    1.472881e-04
170       1.377507e+00    1.963872e+15    1.469696e-04    2.526395e-04    2.891550e-05    8.852050e-05    2.279829e-04    3.098687e-04    3.657356e-04    3.725653e-04    3.350874e-04    2.785449e-04    1.987019e-04    1.571681e-04    1.452137e-04    1.304226e-04    1.006400e-04
171       1.377519e+00    1.971648e+15    9.873343e-05    1.697219e-04    1.942529e-05    5.946763e-05    1.531578e-04    2.081683e-04    2.456994e-04    2.502875e-04    2.251101e-04    1.871251e-04    1.334869e-04    1.055848e-04    9.755385e-05    8.761725e-05    6.760944e-05
172       1.377529e+00    1.983744e+15    6.775779e-05    1.164751e-04    1.333099e-05    4.081085e-05    1.051076e-04    1.428596e-04    1.686161e-04    1.717648e-04    1.544863e-04    1.284183e-04    9.160809e-05    7.245965e-05    6.694828e-05    6.012909e-05    4.639833e-05
173       1.377535e+00    1.990656e+15    4.092991e-05    7.035818e-05    8.052748e-06    2.465229e-05    6.349151e-05    8.629609e-05    1.018546e-04    1.037566e-04    9.331930e-05    7.757263e-05    5.533697e-05    4.377013e-05    4.044092e-05    3.632170e-05    2.802747e-05
174       1.377539e+00    2.004480e+15    2.683113e-05    4.612249e-05    5.278886e-06    1.616052e-05    4.162112e-05    5.657040e-05    6.676960e-05    6.801644e-05    6.117439e-05    5.085184e-05    3.627551e-05    2.869300e-05    2.651057e-05    2.381027e-05    1.837308e-05
175       1.377542e+00    2.018304e+15    1.623136e-05    2.790157e-05    3.193435e-06    9.776226e-06    2.517849e-05    3.422198e-05    4.039193e-05    4.114621e-05    3.700714e-05    3.076256e-05    2.194469e-05    1.735768e-05    1.603744e-05    1.440390e-05    1.111470e-05
176       1.377545e+00    2.089152e+15    7.715105e-06    1.326220e-05    1.517907e-06    4.646846e-06    1.196787e-05    1.626643e-05    1.919914e-05    1.955766e-05    1.759027e-05    1.462209e-05    1.043077e-05    8.250473e-06    7.622932e-06    6.846479e-06    5.283053e-06
