8.5220E+09 4.3010E+08 1.4010E+02 0.0000E+00 1.4368E-07 5.3635E-13 0.0000E+00 1.6635E-12 4.0934E-14 1.1396E-14 2.4119E-09 4.5124E-08 2.0661E-07 3.8656E-06 5.0804E-08 6.7221E-05 6.2559E-06 2.5245E-04 6.0648E-01 4.0350E-02 5.6578E-05 1.6852E-10 0.0000E+00 0.0000E+00 3.5267E-01 0.0000E+00 0.0000E+00 6.3993E-12 8.6736E-11 3.0425E-10 3.5714E-14 0.0000E+00
8.7390E+09 4.4190E+08 1.3820E+02 0.0000E+00 1.7455E-07 5.7575E-13 0.0000E+00 1.6342E-12 4.7051E-14 1.3284E-14 9.8165E-10 2.1444E-08 1.1271E-07 2.4216E-06 3.6266E-08 5.0892E-05 4.6419E-06 2.2654E-04 6.3952E-01 4.0502E-02 4.7123E-05 1.3374E-10 0.0000E+00 0.0000E+00 3.1956E-01 0.0000E+00 0.0000E+00 2.9412E-12 4.6302E-11 1.7817E-10 2.4271E-14 0.0000E+00
8.9540E+09 4.5200E+08 1.3170E+02 0.0000E+00 2.1904E-07 6.3469E-13 0.0000E+00 1.5848E-12 5.4874E-14 1.6431E-14 3.1163E-10 8.2997E-09 5.1954E-08 1.3281E-06 2.3410E-08 3.6394E-05 3.4021E-06 2.0159E-04 6.7032E-01 4.0574E-02 3.9128E-05 1.0539E-10 0.0000E+00 0.0000E+00 2.8875E-01 0.0000E+00 0.0000E+00 1.0855E-12 2.0745E-11 9.0935E-11 1.4888E-14 0.0000E+00
9.1720E+09 4.6630E+08 1.2430E+02 0.0000E+00 2.8257E-07 7.1719E-13 0.0000E+00 1.5179E-12 6.4693E-14 2.1214E-14 7.9933E-11 2.7020E-09 2.0817E-08 6.5303E-07 1.3911E-08 2.4894E-05 2.4982E-06 1.7909E-04 6.9720E-01 4.0611E-02 3.2704E-05 8.3531E-11 0.0000E+00 0.0000E+00 2.6190E-01 0.0000E+00 1.2206E-15 3.3235E-13 8.0140E-12 4.1620E-11 8.4090E-15 0.0000E+00
9.3080E+09 4.7230E+08 1.1730E+02 0.0000E+00 3.6298E-07 8.1960E-13 0.0000E+00 1.4411E-12 7.5153E-14 2.7440E-14 1.8885E-11 8.2593E-10 7.9464E-09 3.0917E-07 8.0332E-09 1.6871E-05 1.8809E-06 1.6021E-04 7.1848E-01 4.0587E-02 2.7854E-05 6.7616E-11 0.0000E+00 0.0000E+00 2.4068E-01 0.0000E+00 1.8487E-15 9.3959E-14 2.9203E-12 1.8336E-11 4.6283E-15 0.0000E+00
9.4430E+09 4.8250E+08 1.1410E+02 0.0000E+00 4.4166E-07 9.1873E-13 0.0000E+00 1.3771E-12 8.3728E-14 3.3484E-14 5.7666E-12 3.1239E-10 3.6183E-09 1.6830E-07 5.1287E-09 1.2357E-05 1.5271E-06 1.4764E-04 7.3136E-01 4.0659E-02 2.4866E-05 5.8127E-11 0.0000E+00 0.0000E+00 2.2776E-01 0.0000E+00 2.5553E-15 3.3117E-14 1.2683E-12 9.3956E-12 2.8526E-15 0.0000E+00
9.5760E+09 4.8640E+08 1.1200E+02 0.0000E+00 5.4744E-07 1.0405E-12 0.0000E+00 1.2962E-12 9.3206E-14 4.1565E-14 1.4981E-12 1.0282E-10 1.4765E-09 8.4281E-08 3.0845E-09 8.6610E-06 1.2107E-06 1.3462E-04 7.4480E-01 4.0568E-02 2.1912E-05 4.9268E-11 0.0000E+00 0.0000E+00 2.1444E-01 0.0000E+00 3.6534E-15 1.0213E-14 4.8930E-13 4.3974E-12 1.6572E-15 0.0000E+00
9.7090E+09 4.9670E+08 1.0940E+02 0.0000E+00 6.9055E-07 1.2005E-12 0.0000E+00 1.2088E-12 1.0366E-13 5.2140E-14 3.6077E-13 2.9684E-11 5.4512E-10 3.9259E-08 1.7608E-09 5.8529E-06 9.4877E-07 1.2233E-04 7.5656E-01 4.0525E-02 1.9261E-05 4.1570E-11 0.0000E+00 0.0000E+00 2.0274E-01 0.0000E+00 5.3331E-15 3.1010E-15 1.6796E-13 1.8923E-12 0.0000E+00 0.0000E+00
9.8400E+09 5.0120E+08 1.0880E+02 0.0000E+00 8.9954E-07 1.4138E-12 0.0000E+00 1.1018E-12 1.1439E-13 6.5983E-14 1.1514E-13 7.1542E-12 1.7442E-10 1.6516E-08 9.3811E-10 3.7437E-06 7.2691E-07 1.1019E-04 7.6720E-01 4.0476E-02 1.6801E-05 3.4662E-11 0.0000E+00 0.0000E+00 1.9217E-01 0.0000E+00 8.0063E-15 1.4954E-15 4.9386E-14 7.2528E-13 0.0000E+00 0.0000E+00
9.9700E+09 5.1030E+08 1.0650E+02 0.0000E+00 1.2276E-06 1.7164E-12 0.0000E+00 9.7017E-13 1.2434E-13 8.3901E-14 9.2120E-14 1.4568E-12 4.6526E-11 6.1176E-09 4.6145E-10 2.2175E-06 5.3706E-07 9.7999E-05 7.7672E-01 4.0458E-02 1.4442E-05 2.8308E-11 0.0000E+00 0.0000E+00 1.8268E-01 0.0000E+00 1.2422E-14 1.8685E-15 1.2780E-14 2.4072E-13 0.0000E+00 0.0000E+00
