izn          menc_Msun       radius_cm         tau3keV         tau6keV         tau1keV         tau2keV         tau5keV        tau10keV        tau20keV        tau50keV       tau100keV       tau200keV       tau500keV       tau847keV      tau1000keV      tau1238keV      tau2000keV
35        2.420309e-01    2.858112e+15    2.554853e-01    4.556839e-01    6.511744e-02    1.673656e-01    3.950591e-01    6.390210e-01    8.627522e-01    9.880468e-01    9.363049e-01    7.982418e-01    5.761265e-01    4.567245e-01    4.221632e-01    3.793383e-01    2.928681e-01
36        2.507676e-01    2.899584e+15    2.486443e-01    4.437881e-01    6.333054e-02    1.628132e-01    3.847054e-01    6.223680e-01    8.403155e-01    9.624760e-01    9.121284e-01    7.776655e-01    5.612896e-01    4.449648e-01    4.112938e-01    3.695718e-01    2.853284e-01
37        2.646089e-01    2.972851e+15    2.420615e-01    4.322910e-01    6.161219e-02    1.584381e-01    3.747101e-01    6.062419e-01    8.185500e-01    9.376232e-01    8.886114e-01    7.576407e-01    5.468467e-01    4.335169e-01    4.007124e-01    3.600641e-01    2.779883e-01
38        2.787225e-01    3.054413e+15    2.321620e-01    4.149177e-01    5.902999e-02    1.518682e-01    3.596252e-01    5.818223e-01    7.855264e-01    8.998380e-01    8.528250e-01    7.271524e-01    5.248512e-01    4.160816e-01    3.845966e-01    3.455834e-01    2.668088e-01
39        2.927237e-01    3.124224e+15    2.227262e-01    3.982597e-01    5.657100e-02    1.456171e-01    3.451838e-01    5.583476e-01    7.537054e-01    8.633379e-01    8.182185e-01    6.976505e-01    5.035604e-01    3.992037e-01    3.689959e-01    3.315654e-01    2.559864e-01
40        3.067863e-01    3.223066e+15    2.139475e-01    3.826735e-01    5.428522e-02    1.398112e-01    3.316914e-01    5.363294e-01    7.237919e-01    8.289457e-01    7.855775e-01    6.698076e-01    4.834609e-01    3.832693e-01    3.542671e-01    3.183307e-01    2.457684e-01
41        3.153916e-01    3.264538e+15    2.056999e-01    3.679560e-01    5.213943e-02    1.343649e-01    3.189676e-01    5.154934e-01    6.954288e-01    7.962691e-01    7.545375e-01    6.433165e-01    4.643322e-01    3.681036e-01    3.402489e-01    3.057342e-01    2.360431e-01
42        3.239460e-01    3.335040e+15    2.009182e-01    3.593886e-01    5.089618e-02    1.312113e-01    3.115686e-01    5.033431e-01    6.788631e-01    7.771529e-01    7.363660e-01    6.278017e-01    4.531269e-01    3.592195e-01    3.320368e-01    2.983550e-01    2.303458e-01
43        3.324567e-01    3.361997e+15    1.963538e-01    3.511897e-01    4.970987e-02    1.282032e-01    3.044924e-01    4.917033e-01    6.629781e-01    7.588042e-01    7.189166e-01    6.128996e-01    4.423628e-01    3.506849e-01    3.241479e-01    2.912661e-01    2.248726e-01
44        3.410041e-01    3.433190e+15    1.919728e-01    3.432997e-01    4.857171e-02    1.253184e-01    2.976873e-01    4.804893e-01    6.476591e-01    7.410907e-01    7.020638e-01    5.985034e-01    4.319627e-01    3.424388e-01    3.165255e-01    2.844167e-01    2.195843e-01
45        3.496075e-01    3.464294e+15    1.877242e-01    3.356301e-01    4.746834e-02    1.225227e-01    2.910763e-01    4.695780e-01    6.327403e-01    7.238244e-01    6.856301e-01    5.844619e-01    4.218177e-01    3.343947e-01    3.090898e-01    2.777350e-01    2.144255e-01
46        3.581894e-01    3.527194e+15    1.835954e-01    3.281610e-01    4.639646e-02    1.198077e-01    2.846416e-01    4.589425e-01    6.181868e-01    7.069670e-01    6.695800e-01    5.707453e-01    4.119065e-01    3.265358e-01    3.018253e-01    2.712072e-01    2.093853e-01
47        3.667499e-01    3.558298e+15    1.796061e-01    3.209304e-01    4.536111e-02    1.171860e-01    2.784154e-01    4.486382e-01    6.040766e-01    6.906110e-01    6.540023e-01    5.574300e-01    4.022843e-01    3.189059e-01    2.947725e-01    2.648695e-01    2.044920e-01
48        3.750346e-01    3.621888e+15    1.757501e-01    3.139278e-01    4.436066e-02    1.146534e-01    2.723886e-01    4.386509e-01    5.903905e-01    6.747348e-01    6.388769e-01    5.444989e-01    3.929388e-01    3.114953e-01    2.879224e-01    2.587139e-01    1.997393e-01
49        3.902739e-01    3.672346e+15    1.721316e-01    3.073452e-01    4.342208e-02    1.122781e-01    2.667257e-01    4.292559e-01    5.775078e-01    6.597808e-01    6.246260e-01    5.323135e-01    3.841315e-01    3.045114e-01    2.814667e-01    2.529127e-01    1.952602e-01
50        4.048997e-01    3.777408e+15    1.657188e-01    2.956522e-01    4.175933e-02    1.080715e-01    2.566722e-01    4.125509e-01    5.545819e-01    6.331455e-01    5.992336e-01    5.105966e-01    3.684335e-01    2.920631e-01    2.699597e-01    2.425724e-01    1.872763e-01
51        4.201812e-01    3.834086e+15    1.598576e-01    2.849354e-01    4.024049e-02    1.042303e-01    2.474645e-01    3.972241e-01    5.335269e-01    6.086592e-01    5.758801e-01    4.906184e-01    3.539905e-01    2.806096e-01    2.593723e-01    2.330584e-01    1.799304e-01
52        4.346103e-01    3.940531e+15    1.540240e-01    2.742429e-01    3.872981e-02    1.004105e-01    2.382830e-01    3.819184e-01    5.124843e-01    5.841667e-01    5.525121e-01    4.706235e-01    3.395338e-01    2.691450e-01    2.487747e-01    2.235351e-01    1.725772e-01
53        4.435754e-01    3.988915e+15    1.487700e-01    2.645926e-01    3.737003e-02    9.697290e-02    2.300005e-01    3.680941e-01    4.934656e-01    5.620141e-01    5.313703e-01    4.525301e-01    3.264507e-01    2.587696e-01    2.391838e-01    2.149164e-01    1.659226e-01
54        4.524555e-01    4.058035e+15    1.456427e-01    2.588397e-01    3.656105e-02    9.492797e-02    2.250647e-01    3.598484e-01    4.821160e-01    5.487874e-01    5.187442e-01    4.417232e-01    3.186358e-01    2.525720e-01    2.334548e-01    2.097682e-01    1.619475e-01
55        4.607864e-01    4.087757e+15    1.426418e-01    2.533135e-01    3.578501e-02    9.296643e-02    2.203247e-01    3.519250e-01    4.712066e-01    5.360695e-01    5.066021e-01    4.313296e-01    3.111195e-01    2.466111e-01    2.279446e-01    2.048165e-01    1.581242e-01
56        4.691676e-01    4.155494e+15    1.399004e-01    2.482603e-01    3.507629e-02    9.117516e-02    2.159913e-01    3.446772e-01    4.612245e-01    5.244288e-01    4.954869e-01    4.218143e-01    3.042381e-01    2.411537e-01    2.228998e-01    2.002831e-01    1.546238e-01
57        4.782464e-01    4.188672e+15    1.372125e-01    2.433013e-01    3.438158e-02    8.941940e-02    2.117395e-01    3.375625e-01    4.514232e-01    5.129957e-01    4.845687e-01    4.124669e-01    2.974778e-01    2.357923e-01    2.179438e-01    1.958294e-01    1.511849e-01
58        4.866133e-01    4.251571e+15    1.343760e-01    2.380640e-01    3.364869e-02    8.756721e-02    2.072500e-01    3.300464e-01    4.410663e-01    5.009113e-01    4.730272e-01    4.025852e-01    2.903308e-01    2.301242e-01    2.127043e-01    1.911210e-01    1.475494e-01
59        4.953515e-01    4.295117e+15    1.318254e-01    2.333508e-01    3.298982e-02    8.590214e-02    2.032105e-01    3.232809e-01    4.317416e-01    4.900287e-01    4.626324e-01    3.936847e-01    2.838934e-01    2.250188e-01    2.079848e-01    1.868800e-01    1.442747e-01
60        5.038872e-01    4.351795e+15    1.292316e-01    2.285546e-01    3.231999e-02    8.420945e-02    1.991005e-01    3.163945e-01    4.222482e-01    4.789466e-01    4.520459e-01    3.846197e-01    2.773367e-01    2.198187e-01    2.031779e-01    1.825603e-01    1.409394e-01
61        5.167221e-01    4.416768e+15    1.267600e-01    2.239811e-01    3.168186e-02    8.259688e-02    1.951819e-01    3.098265e-01    4.131919e-01    4.683727e-01    4.419440e-01    3.759690e-01    2.710796e-01    2.148562e-01    1.985906e-01    1.784380e-01    1.377564e-01
62        5.293631e-01    4.478976e+15    1.231519e-01    2.172995e-01    3.075057e-02    8.024356e-02    1.894582e-01    3.002287e-01    3.999554e-01    4.529141e-01    4.271740e-01    3.633201e-01    2.619301e-01    2.075998e-01    1.918829e-01    1.724101e-01    1.331020e-01
63        5.423567e-01    4.565376e+15    1.197057e-01    2.109122e-01    2.986136e-02    7.799664e-02    1.839875e-01    2.910510e-01    3.872950e-01    4.381244e-01    4.130416e-01    3.512164e-01    2.531747e-01    2.006559e-01    1.854639e-01    1.666417e-01    1.286480e-01
64        5.551301e-01    4.633805e+15    1.162846e-01    2.045663e-01    2.897890e-02    7.576678e-02    1.785533e-01    2.819307e-01    3.747112e-01    4.234207e-01    3.989898e-01    3.391809e-01    2.444685e-01    1.937509e-01    1.790809e-01    1.609057e-01    1.242190e-01
65        5.678792e-01    4.718131e+15    1.130384e-01    1.985407e-01    2.814186e-02    7.365164e-02    1.733941e-01    2.732691e-01    3.627579e-01    4.094508e-01    3.856381e-01    3.277445e-01    2.361953e-01    1.871893e-01    1.730154e-01    1.554550e-01    1.200102e-01
66        5.808353e-01    4.798310e+15    1.099076e-01    1.927254e-01    2.733480e-02    7.161226e-02    1.684158e-01    2.649083e-01    3.512180e-01    3.959615e-01    3.727448e-01    3.167001e-01    2.282055e-01    1.808525e-01    1.671577e-01    1.501909e-01    1.159456e-01
67        5.935844e-01    4.868122e+15    1.068386e-01    1.870216e-01    2.654389e-02    6.961362e-02    1.635334e-01    2.567064e-01    3.398959e-01    3.827247e-01    3.600918e-01    3.058612e-01    2.203642e-01    1.746334e-01    1.614087e-01    1.450246e-01    1.119565e-01
68        6.060591e-01    4.959360e+15    1.039146e-01    1.815845e-01    2.579055e-02    6.770988e-02    1.588798e-01    2.488870e-01    3.291005e-01    3.701019e-01    3.480251e-01    2.955241e-01    2.128858e-01    1.687021e-01    1.559258e-01    1.400974e-01    1.081520e-01
69        6.222196e-01    5.028480e+15    1.011490e-01    1.764396e-01    2.507824e-02    6.590973e-02    1.544768e-01    2.414871e-01    3.188832e-01    3.581536e-01    3.366025e-01    2.857384e-01    2.058062e-01    1.630870e-01    1.507353e-01    1.354329e-01    1.045503e-01
70        6.377325e-01    5.143219e+15    9.768321e-02    1.699892e-01    2.418579e-02    6.365423e-02    1.489569e-01    2.322086e-01    3.060710e-01    3.431692e-01    3.222768e-01    2.734653e-01    1.969268e-01    1.560446e-01    1.442252e-01    1.295827e-01    1.000330e-01
71        6.531381e-01    5.226163e+15    9.447813e-02    1.640214e-01    2.336074e-02    6.156892e-02    1.438504e-01    2.236237e-01    2.942155e-01    3.293022e-01    3.090188e-01    2.621066e-01    1.887089e-01    1.495267e-01    1.382000e-01    1.241681e-01    9.585222e-02
72        6.684412e-01    5.334682e+15    9.141732e-02    1.583200e-01    2.257306e-02    5.957791e-02    1.389722e-01    2.154215e-01    2.828880e-01    3.160518e-01    2.963498e-01    2.512522e-01    1.808557e-01    1.432981e-01    1.324423e-01    1.189940e-01    9.185697e-02
73        6.841289e-01    5.423846e+15    8.848770e-02    1.528613e-01    2.181935e-02    5.767260e-02    1.343019e-01    2.075681e-01    2.720418e-01    3.033634e-01    2.842178e-01    2.408577e-01    1.733353e-01    1.373333e-01    1.269284e-01    1.140389e-01    8.803096e-02
74        6.991308e-01    5.531674e+15    8.559487e-02    1.474696e-01    2.107531e-02    5.579156e-02    1.296891e-01    1.998110e-01    2.613285e-01    2.908301e-01    2.722339e-01    2.305899e-01    1.659064e-01    1.314412e-01    1.214817e-01    1.091443e-01    8.425154e-02
75        7.148173e-01    5.625677e+15    8.292789e-02    1.424977e-01    2.038954e-02    5.405766e-02    1.254356e-01    1.926580e-01    2.514493e-01    2.792722e-01    2.611825e-01    2.211211e-01    1.590555e-01    1.260075e-01    1.164588e-01    1.046304e-01    8.076615e-02
76        7.296348e-01    5.724518e+15    8.023184e-02    1.374722e-01    1.969773e-02    5.230625e-02    1.211350e-01    1.854345e-01    2.414806e-01    2.676159e-01    2.500394e-01    2.115744e-01    1.521486e-01    1.205294e-01    1.113948e-01    1.000797e-01    7.725231e-02
77        7.384454e-01    5.805389e+15    7.777117e-02    1.328848e-01    1.906647e-02    5.070797e-02    1.172093e-01    1.788409e-01    2.323814e-01    2.569764e-01    2.398682e-01    2.028605e-01    1.458441e-01    1.155291e-01    1.067726e-01    9.592588e-02    7.404496e-02
78        7.471127e-01    5.866214e+15    7.635329e-02    1.302412e-01    1.870281e-02    4.978711e-02    1.149470e-01    1.750414e-01    2.271382e-01    2.508457e-01    2.340074e-01    1.978394e-01    1.422114e-01    1.126479e-01    1.041091e-01    9.353238e-02    7.219682e-02
79        7.557563e-01    5.918746e+15    7.499222e-02    1.277033e-01    1.835374e-02    4.890320e-02    1.127753e-01    1.713939e-01    2.221048e-01    2.449602e-01    2.283810e-01    1.930190e-01    1.387239e-01    1.098818e-01    1.015522e-01    9.123459e-02    7.042258e-02
80        7.645501e-01    5.985101e+15    7.366113e-02    1.252212e-01    1.801237e-02    4.803877e-02    1.106513e-01    1.678263e-01    2.171815e-01    2.392033e-01    2.228775e-01    1.883039e-01    1.353126e-01    1.071762e-01    9.905110e-02    8.898697e-02    6.868707e-02
81        7.732437e-01    6.030720e+15    7.233457e-02    1.227472e-01    1.767208e-02    4.717723e-02    1.085343e-01    1.642699e-01    2.122731e-01    2.334632e-01    2.173898e-01    1.836023e-01    1.319109e-01    1.044782e-01    9.655711e-02    8.674574e-02    6.695651e-02
82        7.818658e-01    6.101914e+15    7.104903e-02    1.203493e-01    1.734211e-02    4.634217e-02    1.064827e-01    1.608216e-01    2.075124e-01    2.278946e-01    2.120656e-01    1.790406e-01    1.286104e-01    1.018605e-01    9.413724e-02    8.457112e-02    6.527738e-02
83        7.899225e-01    6.151680e+15    6.980157e-02    1.180215e-01    1.702149e-02    4.553149e-02    1.044917e-01    1.574718e-01    2.028849e-01    2.224794e-01    2.068871e-01    1.746033e-01    1.253998e-01    9.931402e-02    9.178329e-02    8.245574e-02    6.364398e-02
84        7.985691e-01    6.215270e+15    6.866373e-02    1.158971e-01    1.672834e-02    4.479145e-02    1.026754e-01    1.544106e-01    1.986515e-01    2.175214e-01    2.021444e-01    1.705388e-01    1.224588e-01    9.698133e-02    8.962694e-02    8.051792e-02    6.214768e-02
85        8.079366e-01    6.274022e+15    6.746911e-02    1.136660e-01    1.641979e-02    4.401376e-02    1.007688e-01    1.511922e-01    1.941963e-01    2.123000e-01    1.971483e-01    1.662566e-01    1.193601e-01    9.452356e-02    8.735496e-02    7.847619e-02    6.057115e-02
86        8.179097e-01    6.337613e+15    6.618259e-02    1.112772e-01    1.608719e-02    4.317469e-02    9.872424e-02    1.477539e-01    1.894464e-01    2.067446e-01    1.918371e-01    1.617068e-01    1.160685e-01    9.191293e-02    8.494169e-02    7.630751e-02    5.889661e-02
87        8.273126e-01    6.406733e+15    6.482271e-02    1.087650e-01    1.573534e-02    4.228633e-02    9.657142e-02    1.441456e-01    1.844708e-01    2.009359e-01    1.862881e-01    1.569553e-01    1.126318e-01    8.918734e-02    8.242217e-02    7.404337e-02    5.714839e-02
88        8.367806e-01    6.459264e+15    6.354948e-02    1.064264e-01    1.540559e-02    4.145305e-02    9.456444e-02    1.407945e-01    1.798594e-01    1.955637e-01    1.811607e-01    1.525671e-01    1.094588e-01    8.667096e-02    8.009606e-02    7.195307e-02    5.553442e-02
89        8.461851e-01    6.529766e+15    6.227153e-02    1.040942e-01    1.507428e-02    4.061498e-02    9.255973e-02    1.374615e-01    1.752838e-01    1.902461e-01    1.760906e-01    1.482305e-01    1.063239e-01    8.418505e-02    7.779814e-02    6.988811e-02    5.394004e-02
90        8.550618e-01    6.590592e+15    6.100224e-02    1.017956e-01    1.474481e-02    3.978059e-02    9.057997e-02    1.341870e-01    1.708011e-01    1.850517e-01    1.711440e-01    1.440027e-01    1.032689e-01    8.176258e-02    7.555889e-02    6.787592e-02    5.238644e-02
91        8.648939e-01    6.655565e+15    5.980167e-02    9.964060e-02    1.443275e-02    3.898922e-02    8.871975e-02    1.311285e-01    1.666284e-01    1.802331e-01    1.665622e-01    1.400900e-01    1.004428e-01    7.952184e-02    7.348766e-02    6.601474e-02    5.094946e-02
92        8.737440e-01    6.718464e+15    5.846332e-02    9.726235e-02    1.408432e-02    3.810432e-02    8.666145e-02    1.277676e-01    1.620608e-01    1.749797e-01    1.615755e-01    1.358360e-01    9.737167e-02    7.708713e-02    7.123716e-02    6.399252e-02    4.938820e-02
93        8.896015e-01    6.788966e+15    5.725592e-02    9.513463e-02    1.376958e-02    3.730400e-02    8.481598e-02    1.247715e-01    1.580024e-01    1.703281e-01    1.571666e-01    1.320781e-01    9.465999e-02    7.493754e-02    6.925025e-02    6.220719e-02    4.800985e-02
94        9.046597e-01    6.902323e+15    5.503881e-02    9.129303e-02    1.319014e-02    3.582703e-02    8.146922e-02    1.194021e-01    1.507788e-01    1.621084e-01    1.494004e-01    1.254711e-01    8.989688e-02    7.116248e-02    6.576098e-02    5.907203e-02    4.558952e-02
95        9.206303e-01    7.001856e+15    5.288856e-02    8.763304e-02    1.262669e-02    3.438720e-02    7.826560e-02    1.143275e-01    1.440031e-01    1.544602e-01    1.421999e-01    1.193583e-01    8.549476e-02    6.767429e-02    6.253698e-02    5.617536e-02    4.335344e-02
96        9.361180e-01    7.105536e+15    5.055628e-02    8.373828e-02    1.201382e-02    3.281703e-02    7.483894e-02    1.089749e-01    1.369161e-01    1.465339e-01    1.347680e-01    1.130645e-01    8.096797e-02    6.408822e-02    5.922264e-02    5.319769e-02    4.105498e-02
97        9.513030e-01    7.209216e+15    4.827239e-02    7.997538e-02    1.141252e-02    3.127370e-02    7.151614e-02    1.038365e-01    1.301546e-01    1.390231e-01    1.277474e-01    1.071302e-01    7.670377e-02    6.071081e-02    5.610126e-02    5.039349e-02    3.889054e-02
98        9.658515e-01    7.326720e+15    4.603897e-02    7.632875e-02    1.082374e-02    2.976074e-02    6.828802e-02    9.887857e-02    1.236583e-01    1.318414e-01    1.210489e-01    1.014755e-01    7.264327e-02    5.749519e-02    5.312946e-02    4.772375e-02    3.682997e-02
